candidate_idx,candidate_uid,search_group,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,full_familiar_expert2,occlusion_familiar_expert2,full_novel_expert2,occlusion_novel_expert2,assigned_target,assigned_objective,assigned_prototype_rmse,assigned_phase_category_mismatches,second_target,second_objective,objective_margin,familiar_naive_state,familiar_expert_state,familiar_expert2_state,novel_naive_state,novel_expert_state,novel_expert2_state,familiar_state_delta,familiar_continuation_delta,novel_state_delta,novel_continuation_delta,delta_full_familiar_expert,delta_occlusion_familiar_expert,delta_full_novel_expert,delta_occlusion_novel_expert,delta_full_familiar_expert2,delta_occlusion_familiar_expert2,delta_full_novel_expert2,delta_occlusion_novel_expert2,familiar_primary_transition,novel_primary_transition,familiar_naive_category,familiar_expert_category,familiar_expert2_category,novel_naive_category,novel_expert_category,novel_expert2_category,objective__FF_FB_broad,rmse__FF_FB_broad,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,objective__FB_FB,rmse__FB_FB,objective__FF_un,rmse__FF_un,pca1,pca2,pca3,tsne1,tsne2
11,ff_un::11,ff_un,0.04132360840990028,0.007918597863575983,0.15583535334787185,0.002548229900880125,0.0007898170826004122,0.00015948700262591905,0.008226082898806287,0.010526004699170834,0.0011406495233030514,0.016341417684116795,0.0004358114758480133,0.00040345429203985625,0.011388228298164904,0.0018251534376759083,0.003111149894539267,0.0034107122919522226,0.008555782632902265,0.0018839188443962485,0.0037301647011190654,0.002913569699740037,0.009270109655335545,0.0019615783530753106,0.0042891914024949076,0.0030992157058790325,un_FB,0.32517509521866456,0.32517509521866456,0,FF_FB_narrow_familiar,2.222203169625911,1.8970280744072465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028324456652626395,5.876540672034025e-05,0.0006190148065797984,-0.0004971425922121854,0.0007143270224332799,7.765950867906208e-05,0.0005590267013758422,0.00018564600613899538,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.900032251667692,1.4000322516676922,2.222203169625911,0.9722031696259108,2.7008874564019925,1.4508874564019925,0.32517509521866456,0.32517509521866456,4.11887608729983,1.6188760872998298,3.82933757557807,1.3293375755780703,-1.754027291598975,0.7266685434188254,-0.22869307614947842,-12.106695,25.741411
12,ff_un::12,ff_un,0.6407836883954026,0.03399725778749514,0.008065030266250661,0.15265671129778757,0.001538468041226103,0.009595585535515216,0.27315264064182204,0.0004702479456793211,0.0002900482990277841,0.0038019051174598053,0.0002684920306823716,0.00018516972607529454,0.13594239838421346,0.0,0.008863506815396249,0.0010437040851684286,0.12391177378594875,0.0,0.008400073810480534,0.0007356988469837233,0.13384844064712526,0.0,0.010807299194857478,0.0007704631774686277,FF_FB_narrow_familiar,0.8009001502671996,0.8009001502671996,0,FF_un,2.3016564111916162,1.5007562609244167,0.13594239838421346,0.12391177378594875,0.13384844064712526,0.0,0.0,0.0,-0.012030624598264705,0.009936666861176502,0.0,0.0,-0.012030624598264705,0.0,-0.0004634330049157146,-0.00030800523818470533,0.009936666861176502,0.0,0.002407225384376944,3.476433048490437e-05,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,2.615770169251002,1.365770169251002,0.8009001502671996,0.8009001502671996,4.590297739723954,2.0902977397239537,2.854987733713193,1.6049877337131926,4.939236307387986,2.439236307387986,2.3016564111916162,1.0516564111916162,-1.561047767476157,-0.08734677072546024,-0.5980105037365773,12.744712,5.894313
13,ff_un::13,ff_un,0.0013592553300080267,0.0007080080693598045,1.4326469074327788,0.00017098738891918312,1.1464593209139617,0.19083687004090993,0.00015286709044697784,0.014317816620981956,0.006310537451778543,9.321616482624397e-05,0.001699331076560967,0.0014903118947592715,1.3008915266254916e-05,0.0002852347439329606,7.486374361178604e-05,0.0006350031035253778,0.0,0.00019184333214070648,5.502079948200844e-05,0.0011911694920854643,2.7468506596051155e-05,0.00015896056411293102,0.0004921867264783941,0.0006547718847286887,un_FB,0.29794298609145464,0.29794298609145464,0,FF_FB_narrow_familiar,2.289877316761202,1.9919343306697472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3008915266254916e-05,-9.339141179225409e-05,-1.9842944129777604e-05,0.0005561663885600865,2.7468506596051155e-05,-3.2882768027775466e-05,0.0004371659269963856,-0.0005363976073567756,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9408557027369424,1.4408557027369429,2.289877316761202,1.039877316761202,2.7231018426934765,1.4731018426934765,0.29794298609145464,0.29794298609145464,4.119294086045941,1.6192940860459408,3.859963719302613,1.3599637193026133,-0.14581607390231893,1.717093715731176,-2.490965252156316,4.525052,27.119524
14,ff_un::14,ff_un,0.005785172857114273,0.13930799609927072,0.015249097477318296,0.0004904850661849442,0.3928401061265238,0.04638451580157914,0.6622219839581479,0.00017108742365527384,0.00010930329472182016,0.008380961081730143,9.989706783625523e-05,0.0044449466412056155,0.0007362521748291329,0.000939492104225792,0.012490122206509113,0.0008139635960105806,0.0002781683630018961,0.0010158159682760015,0.01027752091176808,0.0013030371424974873,0.0002634789154399186,0.0008463900128845125,0.011625854950398206,0.0009008210472529754,un_FB,0.47556186207121814,0.47556186207121814,0,FF_FB_narrow_familiar,2.3326765184575473,1.8571146563863292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004580838118272368,7.632386405020952e-05,-0.0022126012947410335,0.0004890735464869066,-1.4689447561977464e-05,-0.00016942595539148897,0.0013483340386301265,-0.0004022160952445119,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9012824575392826,1.4012824575392833,2.3326765184575473,1.082676518457547,2.7379539588332635,1.4879539588332633,0.47556186207121814,0.47556186207121814,4.15807771891193,1.6580777189119293,3.7553224141181967,1.255322414118197,-0.8757376405045061,0.6222783626680561,-0.07287539250147758,-10.2734785,22.207203
15,ff_un::15,ff_un,0.23834437051393395,0.00033285241637601013,0.00013581058572199905,0.03825893044381233,0.0045754341459186484,0.00047060692996139824,0.0004202613200418401,0.06081060390698851,0.011318657323745485,0.0008559895056979138,0.004323521855241708,0.00022932119284759645,0.05111255189403892,0.0005309778964146972,0.0026197446102742107,0.0028089760919101535,0.04136792300269008,9.342964403913356e-05,0.0032450735103338956,0.002336616552202031,0.045732243172824386,0.00015409203406306914,0.0037107929703779517,0.0025244784425012766,FF_FB_narrow_familiar,0.5673726357852661,0.5673726357852661,0,un_FB,1.927680561729414,1.3603079259441477,0.05111255189403892,0.04136792300269008,0.045732243172824386,0.0,0.0,0.0,-0.00974462889134884,0.004364320170134307,0.0,0.0,-0.00974462889134884,-0.00043754825237556365,0.0006253289000596849,-0.00047235953970812226,0.004364320170134307,6.0662390023935575e-05,0.0004657194600440561,0.00018786189029924545,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,2.4632391758270566,1.2132391758270569,0.5673726357852661,0.5673726357852661,4.063374590763799,1.5633745907637993,1.927680561729414,0.677680561729414,4.316090618544632,1.8160906185446324,2.2523812322444514,1.0023812322444514,-1.4186548184216012,-0.285630535168368,-0.5485481563068298,-5.152452,8.976138
16,ff_un::16,ff_un,0.09110307072432601,1.509913247269597,0.23441768740337252,0.010163292216868385,0.00019373738340083398,0.0023748243641329176,0.03637441210434507,1.3546661028724132,0.015407859739945963,0.0001814855368581409,0.012025244207600781,0.0011671335943308928,0.0326447144150734,0.001049357035662979,0.3252360701560974,0.0,0.020657917391508816,0.00034454436972737313,0.3245948858559132,0.0,0.029055287316441535,0.0006815413333242759,0.32595414146780965,0.0,FF_un,2.3580920580045674,1.8080920580045672,1,FF_FB_narrow_novel,2.6241888456379074,0.26609678763334,0.0326447144150734,0.0,0.029055287316441535,0.3252360701560974,0.3245948858559132,0.32595414146780965,-0.0326447144150734,0.029055287316441535,-0.0006411843001842277,0.0013592556118964816,-0.011986797023564581,-0.0007048126659356059,-0.0006411843001842277,0.0,0.008397369924932719,0.00033699696359690273,0.0013592556118964816,0.0,FF -> unresponsive,FF -> FF,FF,unresponsive,FF,FF,FF,FF,2.6567670364016083,2.106767036401608,4.149641921745303,2.349641921745303,2.6241888456379074,1.724188845637907,4.548773254768056,2.3987732547680563,5.578372517255911,3.0783725172559113,2.3580920580045674,1.8080920580045672,-0.6186246996282064,-1.6799465980887323,-0.046558418718727484,15.270393,13.669971
17,ff_un::17,ff_un,0.00019873003178351884,0.0035902098099835906,0.0020883648420157094,0.22777219542662852,0.0618290840030574,0.7712024693318971,0.0038109227397492918,0.003754700924720258,0.0022126763673752403,0.0016193400179163734,0.0012679356553447322,0.012672726761355273,0.00010937609440588857,0.0004582865149131976,0.00021608605020446704,0.0007584928811411373,0.00011846927700389642,0.0001514292864158051,0.0002481840638210997,0.0008468757529044524,0.00010554390755714848,0.0007058256756863557,0.00016553010063944385,0.00036941826110705735,un_FB,0.2822407060797072,0.2822407060797072,0,FF_FB_narrow_familiar,2.2853656992892435,2.0031249932095365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.093182598007843e-06,-0.0003068572284973925,3.209801361663266e-05,8.83828717633151e-05,-1.2925369446747936e-05,0.0005543963892705507,-8.265396318165585e-05,-0.00047745749179739505,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9513577375405333,1.4513577375405338,2.2853656992892435,1.0353656992892435,2.7284321203115893,1.4784321203115893,0.2822407060797072,0.2822407060797072,4.121802603636597,1.6218026036365976,3.8637289106101496,1.36372891061015,-0.8964556848784713,1.401679414033975,1.103393391328395,-19.129602,9.121265
18,ff_un::18,ff_un,0.0003196936877513781,1.196970049478601,0.10429638357066336,0.00020880964642516425,0.002579832043411019,0.0004692219346622458,0.001077689062145439,1.5058010856536281,0.0009189138569516445,0.0001400131985263404,0.0013001423867401584,0.002990148063835151,0.0164712049998343,0.001649373909458518,0.2580024488270283,0.0,0.009814322390593589,0.0009327489737188443,0.2576313063502312,0.0,0.015102110663428902,0.0015709972765762358,0.2589322470128536,0.0,FF_FB_narrow_novel,1.1946192216697435,1.1946192216697435,0,FF_un,2.8176765365936074,1.6230573149238638,0.0,0.0,0.0,0.2580024488270283,0.2576313063502312,0.2589322470128536,0.0,0.0,-0.0003711424767970928,0.0013009406626224296,-0.006656882609240709,-0.0007166249357396737,-0.0003711424767970928,0.0,0.005287788272835313,0.0006382483028573915,0.0013009406626224296,0.0,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,3.075192983922311,1.8251929839223113,4.460800612303417,1.9608006123034165,1.1946192216697435,1.1946192216697435,3.036756984158865,1.7867569841588653,5.027449894597273,2.527449894597274,2.8176765365936074,1.5676765365936074,-0.8489010177352441,-1.0642036546107643,-0.21679149911223472,15.208397,14.406521
19,ff_un::19,ff_un,0.16770393152634447,0.0028461567071731086,0.0007995646474486984,0.05620163129540447,0.657537988316847,0.02759980583771527,1.6496121468429603,0.002294106580863313,0.03703815949070127,0.0012185824858038385,0.010003716922411324,0.00034177481507280963,0.0005333040448022075,0.0007893327274359763,0.0005160159620572813,0.001097979792393744,0.00015138344460865482,0.0007124602343537845,0.00022916532470844685,0.0017606142268050463,0.0001578574359882623,0.0006498782837297768,0.0012160840502474456,0.001126504797139205,un_FB,0.3048978066056622,0.3048978066056622,0,FF_FB_narrow_familiar,2.286273758522008,1.9813759519163456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038192060019355263,-7.68724930821918e-05,-0.0002868506373488344,0.0006626344344113023,6.47399137960748e-06,-6.258195062400771e-05,0.0009869187255389987,-0.0006341094296658412,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9256498981534365,1.4256498981534367,2.286273758522008,1.0362737585220079,2.717162890032422,1.467162890032422,0.3048978066056622,0.3048978066056622,4.110853132921273,1.6108531329212725,3.840458838666428,1.3404588386664282,0.9071155523747464,-0.6037682856093483,-0.7794660894371314,5.2403507,10.690739
20,ff_un::20,ff_un,0.21866277615037838,0.09460174015387761,1.6328865930931806,0.001997193161743051,0.02724271824521137,0.8098395414305809,0.0015260229843036192,0.00010253503251502475,0.005217490132714824,0.00517488701167418,0.004932517873807179,0.0008214619232532296,0.028684980422258376,0.00020369733974803239,0.00027588646262302066,0.0007394850370474159,0.025610905978828667,2.890282036105418e-06,0.0003980627363489475,0.0006469539788668044,0.024922286765649913,0.0002420697017441853,0.00031930081458995117,0.00028639767479035074,FF_FB_narrow_familiar,1.37876398409386,1.0287639840938598,1,un_FB,1.5178228717390454,0.13905888764518548,0.028684980422258376,0.025610905978828667,0.0,0.0,0.0,0.0,-0.003074074443429709,-0.025610905978828667,0.0,0.0,-0.003074074443429709,-0.00020080705771192696,0.00012217627372592684,-9.253105818061156e-05,-0.0006886192131787539,0.00023917941970807988,-7.876192175899633e-05,-0.00036055630407645363,FF -> FF,unresponsive -> unresponsive,FF,FF,unresponsive,unresponsive,unresponsive,unresponsive,3.1248998564313473,1.5248998564313472,1.37876398409386,1.0287639840938598,3.718833588770719,1.568833588770719,1.5178228717390454,0.6178228717390454,4.186844645990695,1.6868446459906958,2.9198189028209356,1.3198189028209355,-0.6436391492119594,1.8369577641488533,-2.159282656431409,5.3910985,28.949451
21,ff_un::21,ff_un,0.005414397784545043,0.00022603052995970397,0.012521840089523771,1.834468370221322,0.00046603962468158566,0.0038119475540504193,0.01414915804796398,0.06891781736551474,0.0002367472902505977,0.0005402496732735664,9.246078608612589e-05,0.01786618670273004,0.004678680538199842,0.002203158737393096,0.0019151317304931582,0.003592218121048063,0.0030104270204901694,0.0025483837933279576,0.002598360291449353,0.0030619058990851043,0.003172809153329581,0.002508782601216808,0.002830216253641993,0.0032935035531409087,un_FB,0.31808895635456386,0.31808895635456386,0,FF_FB_narrow_familiar,2.2704660894386754,1.9523771330841115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016682535177096722,0.00034522505593486156,0.0006832285609561948,-0.0005303122219629587,0.00016238213283941176,-3.960119211114969e-05,0.0002318559621926398,0.00023159765405580436,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.926338946581367,1.4263389465813672,2.2704660894386754,1.0204660894386754,2.703939992544761,1.453939992544761,0.31808895635456386,0.31808895635456386,4.114781377038056,1.6147813770380557,3.8741766581162485,1.3741766581162487,-1.2154271067644828,3.8578157613703943,1.945300339452491,-19.695318,1.5655799
22,ff_un::22,ff_un,0.0019468957443277077,0.04288657029298767,0.00014884985532674901,0.44256020472099084,0.00011553279949051843,0.00011639180834443122,0.005942574422212878,0.00042252976465667456,0.013845005369114797,0.002432280088157471,0.0022928181303303935,0.007302065934854338,0.004531122907064855,0.002238770993426442,0.010042609181255102,0.0027611026307567954,0.002743677527178079,0.0025833862717263402,0.010199818573892117,0.002392363082617521,0.0028683094307780264,0.0025672018295153976,0.011069363285787403,0.00244238805025816,un_FB,0.3038110608606476,0.3038110608606476,0,FF_FB_narrow_familiar,2.2626986932877484,1.9588876324271007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001787445379886776,0.00034461527829989826,0.00015720939263701508,-0.0003687395481392743,0.00012463190359994752,-1.6184442210942594e-05,0.0008695447118952856,5.00249676406387e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.8948342717297586,1.394834271729759,2.2626986932877484,1.0126986932877486,2.675531359296178,1.425531359296178,0.3038110608606476,0.3038110608606476,4.113225204407811,1.6132252044078108,3.825793667104745,1.3257936671047459,-1.3539550654175896,0.9452229156246295,0.4420337106774385,-16.57366,6.884346
23,ff_un::23,ff_un,0.9720554407216767,0.0008931479186150222,0.022781116031323514,0.005951190717762486,0.10780421477900852,0.11124895903887688,0.09023016711120113,0.02346053688852573,0.00013199302150225382,5.816933490324125e-05,0.00018829450332885482,0.0005249560419544161,0.18584138341248035,0.0,0.004451211483683437,0.00022324804995150772,0.17118045166134835,0.0,0.0036714662681333722,0.00026176063856837574,0.18438913188874723,0.0,0.005232095310930163,0.00027725290929083715,FF_FB_narrow_familiar,1.3216728171925392,1.3216728171925392,0,FF_un,2.7182199220715884,1.3965471048790492,0.18584138341248035,0.17118045166134835,0.18438913188874723,0.0,0.0,0.0,-0.014660931751132006,0.013208680227398878,0.0,0.0,-0.014660931751132006,0.0,-0.0007797452155500649,3.8512588616868015e-05,0.013208680227398878,0.0,0.0015606290427967904,1.549227072246141e-05,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,3.0182938573713276,1.7682938573713274,1.3216728171925392,1.3216728171925392,5.058268356508124,2.558268356508125,3.4268838502181636,2.1768838502181636,5.397153994248099,2.8971539942480993,2.7182199220715884,1.4682199220715884,-1.5511794914934474,-0.5715839675450184,-0.6669837809715821,13.4172125,4.0619745
24,ff_un::24,ff_un,0.031245375717101353,0.5626191759693021,0.0013452720099999887,0.018846443998972676,0.22307354826091086,0.27511599191988506,0.00020507362566277165,0.5223908322890475,0.0027785867931738113,0.00027106984662545884,0.0006547778292332382,0.00013566564223384118,0.0026946982950903477,0.0007095050066709518,0.06770445853471756,0.0,0.0014180533122271298,0.00017079306853702293,0.06585983950644732,0.0,0.0026515378354815765,0.0004712541624030564,0.06761500462889672,0.0,FF_FB_narrow_novel,1.2357803519703803,1.2357803519703803,0,un_FB,1.879134019205272,0.6433536672348916,0.0,0.0,0.0,0.06770445853471756,0.06585983950644732,0.06761500462889672,0.0,0.0,-0.001844619028270239,0.0017551651224494008,-0.0012766449828632179,-0.0005387119381339289,-0.001844619028270239,0.0,0.0012334845232544467,0.00030046109386603346,0.0017551651224494008,0.0,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,2.582241262004529,1.332241262004529,3.6374793815177315,1.1374793815177322,1.2357803519703803,1.2357803519703803,1.879134019205272,0.6291340192052722,4.245453825644846,1.7454538256448466,2.362066064966674,1.1120660649666738,-1.0563394942274633,-0.6037279082759505,-0.7805908891426923,-8.618375,-8.715308
25,ff_un::25,ff_un,0.0007953742356079288,0.011660275218776129,0.20570242210099596,0.0008662159630217651,0.007754125885524864,0.011222643694363687,0.37722299073880516,0.009277050448304808,0.019093659528539416,0.012437427600308115,0.023295945872102555,0.0020499747371477044,0.003408975538332015,0.0021946627937722953,0.0021741006581578403,0.0034550863434560596,0.002262879628688097,0.002520976064261049,0.002697485568933189,0.002967664069728926,0.002235278702573851,0.0024942022224422543,0.0032096593989990652,0.0031360627384856344,un_FB,0.30801808255124585,0.30801808255124585,0,FF_FB_narrow_familiar,2.275974649415926,1.9679565668646801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001146095909643918,0.00032631327048875374,0.0005233849107753488,-0.0004874222737271338,-2.7600926114246076e-05,-2.6773841818794695e-05,0.0005121738300658762,0.0001683986687567086,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9248917302228166,1.4248917302228172,2.275974649415926,1.0259746494159263,2.7007939483644967,1.4507939483644967,0.30801808255124585,0.30801808255124585,4.112607720492846,1.6126077204928462,3.87087545578096,1.3708754557809606,-0.6317071891999815,0.4414199667506629,0.9305846134157871,-14.527841,26.794682
26,ff_un::26,ff_un,0.00045163503431435456,0.056804354322021855,0.002638135790240332,0.01115428422073381,1.7125534264914528,0.002029037952426363,0.013839981339765463,0.0006510687015615272,0.009495235217780184,0.0007494715658961773,0.03252278764576798,0.004940512896984663,3.366866703800042e-05,0.0002802579583658371,5.291924953780836e-05,0.0007718902015767526,1.7700325952318962e-05,0.0004536500089670881,9.71213421507855e-05,0.001586102227156516,2.7286901149636834e-05,0.0003239026613300666,0.0006173049783683382,0.0008048606876400299,un_FB,0.3058175788671679,0.3058175788671679,0,FF_FB_narrow_familiar,2.292749235654094,1.9869316567869262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5968341085681458e-05,0.00017339205060125097,4.420209261297714e-05,0.0008142120255797635,9.586575197317872e-06,-0.00012974734763702148,0.0005201836362175527,-0.0007812415395164862,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.933591265627244,1.4335912656272445,2.292749235654094,1.042749235654094,2.717917081784036,1.467917081784036,0.3058175788671679,0.3058175788671679,4.113275338829656,1.6132753388296557,3.864227664951887,1.3642276649518874,0.5874147274899495,0.2692678374824153,1.345105501927029,-9.67829,-0.12943053
27,ff_un::27,ff_un,0.0186266277870415,0.0001350702488429116,0.34420853689341174,0.24286941580979537,0.0019496190489625748,1.6770761621904546,0.1282842637191748,0.03609564653379511,0.00018750122676700607,0.006523059681968425,0.00039857690590091015,0.00020735567572649873,7.347823029704159e-05,0.0003447944691288285,0.00021089562578708866,0.0005972682178253308,5.2465195221884645e-05,7.922387267171871e-05,6.768605144316097e-05,0.00028965087767574005,4.538920175036765e-05,0.0007049479172565043,0.0,0.000145883781806333,un_FB,0.27791205649080003,0.27791205649080003,0,FF_FB_narrow_familiar,2.2829698391072437,2.0050577826164435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.101303507515694e-05,-0.0002655705964571098,-0.0001432095743439277,-0.0003076173401495907,-7.075993471516996e-06,0.0006257240445847855,-6.768605144316097e-05,-0.00014376709586940705,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9458582579384833,1.4458582579384838,2.2829698391072437,1.0329698391072437,2.7301002927638014,1.4801002927638014,0.27791205649080003,0.27791205649080003,4.132895752989888,1.6328957529898878,3.854003697172454,1.3540036971724547,-0.29986452160856664,1.0540701111340693,-1.0356043140169386,-15.227922,-10.649879
28,ff_un::28,ff_un,1.8676672861427313,0.5894351875926188,0.0003191490540643869,0.00046453499044777426,0.0011460606759472912,0.015642258840059205,0.00011885738754402181,0.23256747740477202,0.0017623757949990328,0.0020385739249999175,0.00012718491591870174,0.0013460963285491533,0.3937091201543808,0.0,0.12682664431631566,0.0,0.3582202710211277,0.0,0.12300461530685425,0.0,0.38798691928386686,0.0,0.12854741476476192,0.0,FF_un,3.6259272977026287,3.6259272977026287,0,FF_FB_broad,3.9208677526480376,0.2949404549454089,0.3937091201543808,0.3582202710211277,0.38798691928386686,0.12682664431631566,0.12300461530685425,0.12854741476476192,-0.03548884913325312,0.02976664826273917,-0.0038220290094614084,0.005542799457907671,-0.03548884913325312,0.0,-0.0038220290094614084,0.0,0.02976664826273917,0.0,0.005542799457907671,0.0,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,3.9208677526480376,3.9208677526480376,5.066879809656304,3.8168798096563035,5.92720309619659,4.67720309619659,7.204765913722277,4.704765913722277,7.70480438921814,5.20480438921814,3.6259272977026287,3.6259272977026287,-1.949961403512033,-1.7710332311624657,-0.11425384819644718,16.82466,1.6004944
29,ff_un::29,ff_un,0.0040796408954023545,0.0014083336062555626,0.041602528956782535,0.03451904568180251,0.019415347152719305,0.0007518760326857672,0.18187905005608085,0.004133829026240429,0.03089930852529547,0.00021282854547302735,0.003597837820929691,0.01093296003523998,0.0030995621462352576,0.002176650578621775,0.0019355972995981573,0.0034586335066705944,0.0021611097094137222,0.002584295521955937,0.002530239534098655,0.003021066723158583,0.0020603107346687465,0.002485958201577887,0.0028670654748566447,0.0031898216460831464,un_FB,0.3134761369155508,0.3134761369155508,0,FF_FB_narrow_familiar,2.2810151501902247,1.967539013274674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009384524368215353,0.00040764494333416206,0.0005946422345004978,-0.00043756678351201126,-0.00010079897474497574,-9.833732037805003e-05,0.00033682594075798954,0.0001687549229245633,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9292039268170185,1.4292039268170191,2.2810151501902247,1.0310151501902245,2.7027137375962065,1.4527137375962065,0.3134761369155508,0.3134761369155508,4.113004653029059,1.6130046530290598,3.8791988119003533,1.3791988119003538,-0.9061132693344776,0.3598664811566486,0.7905293162403462,-16.30259,8.973655
30,ff_un::30,ff_un,0.008995430629074165,0.2879582283614534,0.9763448388427477,0.1050821341594798,0.0783657435630826,0.0059998727510461305,0.0005396981712687389,0.9784518676231118,0.0006262397060491228,0.018933368928004082,5.7937569101485736e-05,0.008569590020452282,0.003974204265978188,0.0018168472393881529,0.0591923464089632,4.985392251910525e-06,0.00234578768722713,0.0018893597880378366,0.05848298445343971,0.00012643923573705252,0.0029436484561301767,0.0019455808913335204,0.05974888000637293,8.260774338850752e-05,FF_FB_narrow_novel,1.2091909518495148,1.2091909518495148,0,un_FB,1.7615381478925947,0.5523471960430799,0.0,0.0,0.0,0.0591923464089632,0.05848298445343971,0.05974888000637293,0.0,0.0,-0.0007093619555234923,0.001265895552933216,-0.0016284165787510576,7.251254864968368e-05,-0.0007093619555234923,0.000121453843485142,0.0005978607689030467,5.622110329568382e-05,0.001265895552933216,-4.3831492348545e-05,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,2.5675370559710413,1.3175370559710413,3.583997593519866,1.0839975935198662,1.2091909518495148,1.2091909518495148,1.7615381478925947,0.5115381478925949,4.208891177337081,1.7088911773370814,2.412397633379316,1.162397633379316,-0.7936834821815204,2.0754708127344057,0.2702866755954881,-11.274297,29.551159
31,ff_un::31,ff_un,0.3888476568337984,0.005996944489851405,0.006380948988847982,0.00011431700467953147,0.00028944288048914904,0.5670686949803739,0.9924474518091331,0.0014893202385550192,0.05294788218458334,0.0004528127404289803,0.0074769207281271365,0.0004460801345758827,0.07300674580037594,7.263282623171108e-05,0.00036659963880083526,0.0007300962766748853,0.046113422513008116,0.0,0.0006917864971910604,0.0007232308649690822,0.05058501521125436,3.9331038715317844e-05,0.0007663119729841128,0.00034422059106873346,FF_FB_narrow_familiar,0.6196655679459513,0.6196655679459513,0,FF_un,2.094811800227727,1.4751462322817759,0.07300674580037594,0.046113422513008116,0.05058501521125436,0.0,0.0,0.0,-0.026893323287367828,0.004471592698246242,0.0,0.0,-0.026893323287367828,-7.263282623171108e-05,0.0003251868583902251,-6.865411705803126e-06,0.004471592698246242,3.9331038715317844e-05,7.45254757930524e-05,-0.00037901027390034874,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,2.4749347293818245,1.2249347293818245,0.6196655679459513,0.6196655679459513,4.235719316461306,1.7357193164613054,2.2650875129370487,1.015087512937049,4.485465460464156,1.9854654604641562,2.094811800227727,0.8448118002277273,0.35653241886996806,-1.235222623732186,-0.6911694252641636,4.09031,8.161146
