candidate_uid,candidate_idx,search_group,target,seed,predicted_target,matched_target,predicted_objective,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,full_familiar_expert2,occlusion_familiar_expert2,full_novel_expert2,occlusion_novel_expert2
ff_un::23,23,ff_un,FF_FB_narrow_familiar,11,FF_FB_narrow_familiar,True,1.3997596201305937,0.9720554407216767,0.0008931479186150222,0.022781116031323514,0.005951190717762486,0.10780421477900852,0.11124895903887688,0.09023016711120113,0.02346053688852573,0.00013199302150225382,5.816933490324125e-05,0.00018829450332885482,0.0005249560419544161,0.1725676417350769,0.004212481179274618,0.006274402840062976,0.0021260409615933896,0.16768868714571,0.004200847237370908,0.005837870272807777,0.0023620840394869445,0.1719022173434496,0.004809193394612521,0.005702609627041966,0.0022615514055360107
ff_un::23,23,ff_un,FF_FB_narrow_familiar,23,FF_FB_narrow_familiar,True,1.3634089883693437,0.9720554407216767,0.0008931479186150222,0.022781116031323514,0.005951190717762486,0.10780421477900852,0.11124895903887688,0.09023016711120113,0.02346053688852573,0.00013199302150225382,5.816933490324125e-05,0.00018829450332885482,0.0005249560419544161,0.1640291940420866,0.0047401485382579265,0.008843370736576617,0.0020621449104510246,0.16209578774869443,0.004189349955413491,0.008761590556241572,0.0019409356638789177,0.16302236802875997,0.0051630233996547755,0.009647143841721117,0.003001844207756221
ff_un::23,23,ff_un,FF_FB_narrow_familiar,37,FF_FB_narrow_familiar,True,1.4419271027072633,0.9720554407216767,0.0008931479186150222,0.022781116031323514,0.005951190717762486,0.10780421477900852,0.11124895903887688,0.09023016711120113,0.02346053688852573,0.00013199302150225382,5.816933490324125e-05,0.00018829450332885482,0.0005249560419544161,0.16746114641427995,0.005656035151332617,0.011643905355595053,0.002938229567371309,0.16462107077240945,0.004069185454864055,0.010450132237747312,0.0017743013275321573,0.16698611676692962,0.003909208159893751,0.010451914952136576,0.002128895837813616
standard::87,87,standard,FF_FB_narrow_familiar,11,un_FB,False,1.614425558465047,0.56167072057724,0.008432724513113499,0.010292342863976955,0.01914277672767639,0.22635574638843536,1.6894115209579468,0.16237162053585052,1.7914140224456787,0.03364337608218193,0.0009528057998977602,0.036374565213918686,0.0032735352870076895,0.03093777662143111,0.00023533137136837466,0.0003147042421915103,0.0007994728541234509,0.009438969613984226,0.0016634851752314716,6.29725051112473e-05,0.0009333241352578626,0.01582135958597064,0.008480391616467386,5.6194824537669774e-05,0.008683402743190526
standard::87,87,standard,FF_FB_narrow_familiar,23,un_FB,False,1.4053050566938423,0.56167072057724,0.008432724513113499,0.010292342863976955,0.01914277672767639,0.22635574638843536,1.6894115209579468,0.16237162053585052,1.7914140224456787,0.03364337608218193,0.0009528057998977602,0.036374565213918686,0.0032735352870076895,0.026039574202150105,0.0004754435605718754,0.0001181858420750359,0.001017775060608983,0.010042352275922895,0.001414445211412385,0.0002651635615620762,0.0011189348442712799,0.01661890053655952,0.009198676806408911,0.0012369005591608584,0.005402238201349973
standard::87,87,standard,FF_FB_narrow_familiar,37,un_FB,False,1.3554121659559646,0.56167072057724,0.008432724513113499,0.010292342863976955,0.01914277672767639,0.22635574638843536,1.6894115209579468,0.16237162053585052,1.7914140224456787,0.03364337608218193,0.0009528057998977602,0.036374565213918686,0.0032735352870076895,0.025387720996513964,0.0013882586994441227,0.00019912056152406876,0.00025009533237607684,0.01264686465729028,0.001092586707090959,4.384933092183019e-08,0.0008944866029196418,0.01903938208706677,0.009326813230291008,4.370065971670556e-05,0.007702765031717717
ff_un::7,7,ff_un,FF_FB_narrow_familiar,11,FF_FB_narrow_familiar,True,5.616680566967784,1.1609157108324426,0.0020732281829301093,0.5991198143335381,1.2295318366905843,0.2800107027467477,0.0012948212273145134,0.005397414906353905,0.006897735150584035,0.0007980807091599146,0.00010833573739547408,0.00017284327236511825,0.0002715429208552187,0.2933940067887306,0.1094638679176569,0.22830968871712684,0.2341724306344986,0.28301419913768766,0.11028691790997983,0.23080843240022658,0.23614974990487098,0.28911975771188736,0.1105340700596571,0.22936096414923668,0.23605188578367234
ff_un::7,7,ff_un,FF_FB_narrow_familiar,23,FF_FB_narrow_familiar,True,5.519870762932287,1.1609157108324426,0.0020732281829301093,0.5991198143335381,1.2295318366905843,0.2800107027467477,0.0012948212273145134,0.005397414906353905,0.006897735150584035,0.0007980807091599146,0.00010833573739547408,0.00017284327236511825,0.0002715429208552187,0.288945097476244,0.11507849544286727,0.2267652705311775,0.23310689777135848,0.2823783718049526,0.11620683334767819,0.22684918493032455,0.23354801908135414,0.2844566784799099,0.11701629906892777,0.22856894582509996,0.23349195793271066
ff_un::7,7,ff_un,FF_FB_narrow_familiar,37,FF_FB_narrow_familiar,True,5.531560972325719,1.1609157108324426,0.0020732281829301093,0.5991198143335381,1.2295318366905843,0.2800107027467477,0.0012948212273145134,0.005397414906353905,0.006897735150584035,0.0007980807091599146,0.00010833573739547408,0.00017284327236511825,0.0002715429208552187,0.293233598023653,0.11588234230875968,0.2249549500644207,0.23251155614852906,0.2849129743874073,0.11540527157485485,0.22453412041068077,0.23147104009985925,0.28972833305597306,0.11529922522604466,0.22684448286890985,0.23443157225847244
standard::49,49,standard,FF_FB_narrow_familiar,11,FF_FB_narrow_familiar,True,3.801624417270171,0.12600103256036646,0.002899537163905207,1.3094523240501414,0.00011704105640839269,0.011410793577608453,0.00020647398308179307,0.003549502124185736,0.0036464678396601643,0.0006872544345728827,0.00012204057780376846,0.00035999142895764365,0.00553659894049336,0.2642888568341732,0.2417351521551609,0.015815899800509216,0.014270868245512247,0.253849408775568,0.24178831353783609,0.015225192671641708,0.013503277162089943,0.2581839062273502,0.24280867651104926,0.014153904700651764,0.015053851809352637
standard::49,49,standard,FF_FB_narrow_familiar,23,FF_FB_narrow_familiar,True,3.9827269421612694,0.12600103256036646,0.002899537163905207,1.3094523240501414,0.00011704105640839269,0.011410793577608453,0.00020647398308179307,0.003549502124185736,0.0036464678396601643,0.0006872544345728827,0.00012204057780376846,0.00035999142895764365,0.00553659894049336,0.27359382510185243,0.25248982310295104,0.015444018132984638,0.014361390052363277,0.26554895043373106,0.25237548872828486,0.015433283615857362,0.014179220329970122,0.26771328300237657,0.2540214531123638,0.015753589011728762,0.014585117995738982
standard::49,49,standard,FF_FB_narrow_familiar,37,FF_FB_narrow_familiar,True,3.9460176119792623,0.12600103256036646,0.002899537163905207,1.3094523240501414,0.00011704105640839269,0.011410793577608453,0.00020647398308179307,0.003549502124185736,0.0036464678396601643,0.0006872544345728827,0.00012204057780376846,0.00035999142895764365,0.00553659894049336,0.272273476421833,0.2493907630443573,0.023024528194218873,0.021705575939267873,0.2626660779118538,0.24953425154089928,0.02228219909593463,0.019558395072817803,0.26585247591137884,0.24976260662078859,0.022171973530203105,0.02105047656223178
standard::56,56,standard,FF_FB_narrow_familiar,11,FF_FB_broad,False,6.84748035529569,0.0003226206193541472,0.05495940910340202,1.4700961741195038,0.002317573503636802,0.00016691755754432306,0.0007110737466946135,0.0002464660187325405,0.020881598714930075,0.0005885415046607331,0.00417105195032432,0.0010460847672768623,0.0004229472085642697,0.271660378575325,0.27138719484210017,0.02228804202750325,0.016272304672747852,0.27626544088125227,0.28428092673420907,0.027421217039227487,0.020665593957528473,0.3132985599339008,0.32028023302555086,0.04612867245450616,0.04071268243715167
