method,sample_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,W_pv_00,W_pv_01,W_pv_10,W_pv_11,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,familiar_transition_label,novel_transition_label,familiar_transition_point_x,familiar_transition_point_y,novel_transition_point_x,novel_transition_point_y,receives_context_familiar,receives_context_novel,context_mode,context_marker,context_label,log10_w_ff_0,log10_w_ff_1,log10_w_fb_0,log10_w_fb_1,log10_w_lat_0,log10_w_lat_1,log10_w_pv_lat_0,log10_w_pv_lat_1,log10_W_pv_00,log10_W_pv_01,log10_W_pv_10,log10_W_pv_11,weight_point_idx
sobol,344,0.00011221945169381797,0.0001271073124371469,0.0011776192113757133,0.011769024655222893,0.000161827148986049,0.0008490865584462881,0.0023272689431905746,0.020007234066724777,0.1276584416627884,0.0005409607547335327,0.6581723093986511,0.36816272139549255,0.0030442119506187736,0.0031111049028113486,0.00584046362619847,0.005539368969388306,0.04434271757490933,0.07275513959676028,0.04469393822737038,0.05336988009698689,0.0,-0.028412422021850944,0.0,-0.00867594186961651,False,True,False,True,0.0,-0.0,0.0,0.028412422021850944,0.0,-0.0,0.0,0.00867594186961651,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.028412422021850944,0.0,-0.00867594186961651,True,True,11,o,"ctx=(T,T)",-3.9499318575977282,-3.895829463924745,-2.9289951179807563,-1.929259527335521,-3.790948617051661,-3.0710480342090434,-2.6331534259979645,-1.6988129469753779,-0.8939504613427063,-3.2668342406621944,-0.18166039327886635,-0.43396018843347905,344
sobol,345,0.252961665391922,0.2605293095111847,0.5567764043807983,0.07388434559106827,0.06948049366474152,0.0154411094263196,0.060796864330768585,0.006759344134479761,0.011874810792505741,0.06583898514509201,0.0010316551197320223,0.00220268196426332,0.3119827543348074,0.2102069845497608,0.11987429450079799,0.02414161444734782,0.26920356491208075,0.27241778330504896,0.17622940324246883,0.06305066043138505,0.10177576978504657,-0.0032142183929682044,0.11987429450079799,0.11317874281108378,True,True,True,True,0.10177576978504657,0.0,0.0,0.0032142183929682044,0.11987429450079799,0.0,0.11317874281108378,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.10177576978504657,-0.0032142183929682044,0.11987429450079799,0.11317874281108378,True,True,11,o,"ctx=(T,T)",-0.5969452881924596,-0.58414341154701,-0.25431917796709114,-1.131447568961092,-1.1581371045152167,-1.8113214993099176,-1.216118819394403,-2.170095442016197,-1.9253733014862815,-1.1815168720437108,-2.986465462234023,-2.65704820422752,345
sobol,346,0.0364924818277359,0.008418682031333447,0.005216572899371386,0.0005290305125527084,0.5168381929397583,0.21176819503307343,0.0010958173079416156,0.00027258461341261864,0.00018587739032227546,0.24233657121658325,0.003763773711398244,0.0004069992573931813,0.009298001447925345,0.0007988713511294918,0.0003514639191998867,0.0006919697371777147,0.06511801925301552,0.067183444397524,0.007219194636214525,0.043218311566859485,0.0,-0.0020654251445084704,0.0,-0.043218311566859485,False,True,False,True,0.0,-0.0,0.0,0.0020654251445084704,0.0,-0.0,0.0,0.043218311566859485,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.0020654251445084704,0.0,-0.043218311566859485,True,True,11,o,"ctx=(T,T)",-1.437796599572096,-2.074755893217837,-2.2826147191601818,-3.2765192787188493,-0.2866454006435778,-0.6741392649973321,-2.9602618443610877,-3.5644986624360104,-3.7307734335494818,-0.615581041169699,-2.424376495458732,-3.3904063831834725,346
sobol,347,0.0022922458592802286,0.1678842306137085,0.018875593319535255,1.6451467275619507,0.01050799060612917,0.007908900268375874,0.23861917853355408,1.8485203981399536,0.35945379734039307,0.0014465069398283958,0.015802660956978798,0.16754183173179626,0.02259490094333887,0.02120345190912485,0.6979669653475284,0.6241294427514076,0.061629378847777846,0.07503097226470709,0.7311737702786922,0.6626980605721474,0.0,-0.013401593416929244,0.07383752259612086,0.06847570970654482,False,True,True,True,0.0,-0.0,0.0,0.013401593416929244,0.07383752259612086,0.0,0.06847570970654482,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.013401593416929244,0.07383752259612086,0.06847570970654482,True,True,11,o,"ctx=(T,T)",-2.6397388031085196,-0.7749900952799516,-1.724099388236504,0.21620463792656908,-1.978480324133787,-2.1018839008992916,-0.6222946537228184,0.26682424730877125,-0.4443569240561531,-2.8396794784197676,-1.801269777499379,-0.7758767407339994,347
sobol,348,0.006512881256639957,0.001856361050158739,1.5003737211227417,0.35269924998283386,0.0018495740368962288,0.00010290006321156397,0.00022266560699790716,0.00039637641748413444,0.000939498539082706,0.02036314271390438,0.009607422165572643,0.04609642177820206,0.597084380120039,0.5860098028779029,0.13873355259746314,0.14422295186668635,0.6237627418637276,0.6286456603109837,0.16644742518663405,0.1754407006278634,0.011074577242136008,-0.004882918447256079,-0.005489399269223205,-0.008993275441229354,True,True,True,True,0.011074577242136008,0.0,0.0,0.004882918447256079,0.0,0.005489399269223205,0.0,0.008993275441229354,FF -> FB,FB -> FB,FF -> FB,FB -> FB,0.011074577242136008,-0.004882918447256079,-0.005489399269223205,-0.008993275441229354,True,True,11,o,"ctx=(T,T)",-2.1862268398446703,-2.7313375524478958,0.17619944892621248,-0.45259546386146676,-2.7329282795570564,-3.9875843584501522,-3.6523468590527544,-3.401892191878921,-3.0271038908894936,-1.6911551950003365,-2.017393125281436,-1.3363327852891977,348
sobol,349,0.055868327617645264,0.018456416204571724,0.00027206167578697205,0.00011163442832184955,1.0061421394348145,0.11288906633853912,0.5877765417098999,0.22494743764400482,1.6041184663772583,0.00012159624748164788,0.06932131946086884,0.00012202703510411084,0.00021596865615174465,0.0006026131964172236,0.00040022532396324093,0.0006772424397058785,0.0004303086051950231,0.05944643767550588,0.01820401185877563,0.036649360926821827,0.0,-0.05944643767550588,0.0,-0.036649360926821827,False,True,False,True,0.0,-0.0,0.0,0.05944643767550588,0.0,-0.0,0.0,0.036649360926821827,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.05944643767550588,0.0,-0.036649360926821827,True,True,11,o,"ctx=(T,T)",-1.252834328770477,-1.7338526247445079,-3.5653326311951483,-3.952201847295011,0.0026593385843393666,-0.9473481188259815,-0.23078775070512356,-0.647918949479554,0.2052364383833608,-3.9150798273919016,-1.1591331795253332,-3.9135439406711106,349
sobol,350,1.1439557075500488,0.001150807598605752,0.05086619406938553,0.016142262145876884,0.03884575143456459,1.1640876531600952,0.010391228832304478,0.09984426945447922,0.027503760531544685,0.006459618918597698,0.23410426080226898,0.0071896943263709545,0.35002316685020923,0.00852802925882861,0.01024120182171464,0.0015747357975933482,0.034953874681144956,0.07672471146658064,0.034825333134271205,0.03561555461306125,0.35002316685020923,-0.04177083678543568,0.0,-0.000790221478790043,True,True,False,True,0.35002316685020923,0.0,0.0,0.04177083678543568,0.0,-0.0,0.0,0.000790221478790043,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.35002316685020923,-0.04177083678543568,0.0,-0.000790221478790043,True,True,11,o,"ctx=(T,T)",0.05840920947536681,-2.9389972791925096,-1.2935707561075798,-1.7920356041474108,-1.4106564731158833,0.06598568293459536,-1.9833330911788716,-1.0006768563387682,-1.5606079219354363,-2.1897931021956145,-0.6305906818775988,-2.143289573482533,350
sobol,351,0.0009418301051482558,1.175979495048523,0.0012051850790157914,0.0024413696955889463,0.0011568701593205333,0.0015623043291270733,0.023276112973690033,0.0028503071516752243,0.002440591109916568,0.7864987850189209,0.0002491975319571793,1.3158328533172607,0.011850020177662372,0.002668685516808182,0.4542324299067259,0.0020154413990676402,0.07281035580486059,0.07661512498185039,0.500714695751667,0.04427988611650653,0.0,-0.0038047691769897973,0.4542324299067259,0.45643480963516053,False,True,True,True,0.0,-0.0,0.0,0.0038047691769897973,0.4542324299067259,0.0,0.45643480963516053,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.0038047691769897973,0.4542324299067259,0.45643480963516053,True,True,11,o,"ctx=(T,T)",-3.026027431656301,0.07039974923593999,-2.9189462538168187,-2.6123664505716975,-2.9367153811129865,-2.8062343638090037,-1.6330895435678556,-2.545108337503751,-2.612504975020189,-0.10430194393705268,-3.6034562632274985,0.11920072552998955,351
sobol,352,0.0011045071296393871,0.0012231046566739678,0.00016990046424325556,0.0009021750302053988,1.783772349357605,0.009457164444029331,0.005525617860257626,0.0064179301261901855,0.7674680352210999,0.012726511806249619,0.0027825026772916317,0.0013537972699850798,0.00021182865387163474,0.000601992309500929,0.00029681364336465776,0.0003186511211333709,4.3661350301491096e-05,0.05781850196048617,0.021800761565798892,0.03123897705040872,0.0,-0.05781850196048617,0.0,-0.03123897705040872,False,True,False,True,0.0,-0.0,0.0,0.05781850196048617,0.0,-0.0,0.0,0.03123897705040872,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.05781850196048617,0.0,-0.03123897705040872,True,True,11,o,"ctx=(T,T)",-2.956831476394583,-2.912536380354255,-3.769805434444617,-3.0447091971829745,0.2513394275477214,-2.024239059254544,-2.257619153245069,-2.192605015500911,-0.11493970368944754,-1.8952906152691735,-2.5555644091199663,-2.868446366019238,352
sobol,353,1.3783589601516724,0.024170905351638794,0.9585932493209839,0.8255584239959717,0.003052340354770422,0.17203617095947266,0.029910875484347343,0.02581685781478882,0.00041202898137271404,1.1261807680130005,0.021590614691376686,0.4418194591999054,0.9165357844531536,0.36245679833739997,0.3050909523665905,0.31359527237713336,0.40952405726909635,0.416735242575407,0.2674363924115896,0.3453841361552477,0.5540789861157537,-0.007211185306310652,-0.008504320010542854,-0.0779477437436581,True,True,True,True,0.5540789861157537,0.0,0.0,0.007211185306310652,0.0,0.008504320010542854,0.0,0.0779477437436581,FF -> FB,FB -> FB,FF -> FB,FB -> FB,0.5540789861157537,-0.007211185306310652,-0.008504320010542854,-0.0779477437436581,True,True,11,o,"ctx=(T,T)",0.13936233376309695,-1.6167070822420344,-0.01836563375542328,-0.08325218670013294,-2.515367041504418,-0.7643802321821049,-1.5241708750844778,-1.5880966170943915,-3.38507223540477,0.051608106545083396,-1.665734992993571,-0.35475516026849324,353
sobol,354,0.057875536382198334,0.0007509298739023507,0.0025986824184656143,0.005714534781873226,0.0005592030938714743,0.01864895224571228,0.00015334063209593296,1.6205428838729858,0.0021991198882460594,0.047980692237615585,0.9033436179161072,0.10297748446464539,0.017453559226356448,0.0026905024712905287,0.0036042785858735444,0.0040370756057091055,0.026787667302414775,0.07640574293583631,0.04874540472589433,0.05208432378061116,0.0,-0.049618075633421535,0.0,-0.003338919054716831,False,True,False,True,0.0,-0.0,0.0,0.049618075633421535,0.0,-0.0,0.0,0.003338919054716831,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.049618075633421535,0.0,-0.003338919054716831,True,True,11,o,"ctx=(T,T)",-1.2375049709761596,-3.1244006179881754,-2.5852467918092388,-2.2430191195800178,-3.252430434459099,-1.7293455631415078,-3.8143427508410346,0.2096605281068742,-2.6577510937931734,-1.3189334905739425,-0.04414701936689347,-0.9872577213305653,354
sobol,355,0.006550689693540335,1.5550669431686401,0.11193924397230148,0.13045275211334229,0.02015930414199829,0.0006962731131352484,1.9919075965881348,0.0003263350808992982,0.022716296836733818,0.0002164315083064139,0.0007588231237605214,0.0004884457448497415,0.06729891385883092,0.04167810547165573,0.662329564422369,0.042930900544975885,0.12044749249517918,0.10902466149628162,0.665973616361618,0.08802804883569479,0.025620808387175197,0.011422830998897557,0.6193986638773932,0.5779455675259232,True,True,True,True,0.025620808387175197,0.0,0.011422830998897557,0.0,0.6193986638773932,0.0,0.5779455675259232,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.025620808387175197,0.011422830998897557,0.6193986638773932,0.5779455675259232,True,True,11,o,"ctx=(T,T)",-2.183712972629574,0.19174908945479086,-0.9510176306056908,-0.8845467543174561,-1.6955244629262176,-3.1572203749557524,0.2992691878915565,-3.4863362372079756,-1.6436624649703864,-3.6646795139559263,-3.1198594432438655,-3.311183669449738,355
sobol,356,0.002906190464273095,0.00016556031187064946,0.25357481837272644,0.02700548805296421,0.13369013369083405,0.0013065342791378498,0.0003780003753490746,0.1747490018606186,0.0051803807727992535,0.5697131752967834,0.17307336628437042,0.00014481738617178053,0.09609953073039651,0.09397946463152766,0.0018097844910807907,0.010381997686810791,0.14829350532591343,0.15947497291862964,0.021302187205525114,0.053220055054873226,0.0021200660988688474,-0.01118146759271621,0.0,-0.053220055054873226,True,True,False,True,0.0021200660988688474,0.0,0.0,0.01118146759271621,0.0,-0.0,0.0,0.053220055054873226,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.0021200660988688474,-0.01118146759271621,0.0,-0.053220055054873226,True,True,11,o,"ctx=(T,T)",-2.5366759265582326,-3.781043764177689,-0.5958938769132237,-1.568547969584642,-0.8739006424144216,-2.883879191336491,-3.4225077689142274,-0.7575852961983812,-2.2856383171953203,-0.24434373684922414,-0.7617697591938142,-3.839179295423446,356
sobol,357,0.047710176557302475,0.1709294617176056,0.0005449129967018962,0.001248913467861712,0.0003352977801114321,1.4329354763031006,0.40493062138557434,0.00041645433520898223,0.060754191130399704,0.0025688346941024065,0.00034046280779875815,0.028633857145905495,0.00936193261598237,0.0003833854578842875,0.04421250584162772,0.0006247249278239906,0.05956405656039715,0.06355992423929274,0.09471435146778821,0.03631039571482688,0.0,-0.003995867678895593,0.04421250584162772,0.05840395575296133,False,True,True,True,0.0,-0.0,0.0,0.003995867678895593,0.04421250584162772,0.0,0.05840395575296133,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.003995867678895593,0.04421250584162772,0.05840395575296133,True,True,11,o,"ctx=(T,T)",-1.3213889762786273,-0.7671830750286491,-3.2636728336290095,-2.903467651083057,-3.4745693218725426,0.15622663497765563,-0.39261938007046543,-3.3804326126341873,-1.216423756873332,-2.5902638419185546,-3.4679303235455583,-1.5431201460631985,357
sobol,358,0.2822793126106262,0.011072002351284027,0.029610650613904,0.17457899451255798,0.006372759118676186,0.09347079694271088,0.0021164442878216505,0.0023750842083245516,0.2984597086906433,0.0010737032862380147,0.013186443597078323,1.5615291595458984,0.11880482273548841,0.00938263179268688,0.01946593537554145,0.06579058242961765,0.06598354494944215,0.08057993705570697,0.061340011186897754,0.11175612819567322,0.11880482273548841,-0.014596392106264816,-0.06579058242961765,-0.05041611700877547,True,True,True,True,0.11880482273548841,0.0,0.0,0.014596392106264816,0.0,0.06579058242961765,0.0,0.05041611700877547,FF -> FB,FB -> FB,FF -> FB,FB -> FB,0.11880482273548841,-0.014596392106264816,-0.06579058242961765,-0.05041611700877547,True,True,11,o,"ctx=(T,T)",-0.5493209488040629,-1.9557738306592132,-1.5285520500600724,-0.758008012154396,-2.1956724969299604,-1.0293240544500448,-2.674393159181506,-2.624320987907594,-0.5251142892394091,-2.9691157176616363,-1.8798723185117134,0.19355009853204347,358
sobol,359,0.00012173236609669402,0.10908739268779755,0.008334423415362835,0.0001933678868226707,0.2912544012069702,0.0001254839007742703,0.13365277647972107,0.1141660138964653,0.0001683748996583745,0.09497491270303726,0.050987642258405685,0.004465887788683176,0.002608036091551185,0.0025722180884331465,0.03280457648448646,0.0014340811346191913,0.07341459173709154,0.07488224196061492,0.0786586431004107,0.044765056913718584,0.0,-0.0014676502235233813,0.03280457648448646,0.03389358618669211,False,True,True,True,0.0,-0.0,0.0,0.0014676502235233813,0.03280457648448646,0.0,0.03389358618669211,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.0014676502235233813,0.03280457648448646,0.03389358618669211,True,True,11,o,"ctx=(T,T)",-3.9145939365737537,-0.9622254382521754,-2.0791244397697257,-3.7136156488348213,-0.5357275032004006,-3.9014119893494166,-0.8740220148550889,-0.9424631620617893,-3.773722650083077,-1.0223910969583605,-1.292535069966991,-2.350092193348758,359
sobol,360,0.00020872254390269518,0.00036037969402968884,0.020904866978526115,0.0029722242616117,0.00132318667601794,0.0005520129925571382,0.0009438492124900222,0.34056881070137024,0.012838239781558514,0.00011507280578371137,0.10117313265800476,0.003518160665407777,0.008778462638612837,0.008600865021347999,0.0032635514838621022,0.0029482454229146243,0.07858330602943897,0.08016563584282994,0.048423456139862535,0.04873509509861469,0.0,-0.001582329813390973,0.0,-0.000311638958752157,False,True,False,True,0.0,-0.0,0.0,0.001582329813390973,0.0,-0.0,0.0,0.000311638958752157,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.001582329813390973,0.0,-0.000311638958752157,True,True,11,o,"ctx=(T,T)",-3.6804306407103926,-3.4432396877798297,-1.679752591599617,-2.526918425091138,-2.8783788809482846,-3.25805070029713,-3.0250973822000424,-0.4677951272498467,-1.8914945171986144,-3.9390272975125153,-0.9949348025905431,-2.4536843313064263,360
sobol,361,0.48634102940559387,0.931647539138794,0.006356905680149794,0.01805761829018593,0.7777022123336792,0.03741641715168953,0.2996942102909088,0.0008116280660033226,0.16091883182525635,0.026011202484369278,0.006992939859628677,0.22615259885787964,0.1393318534642458,0.001048268425331571,0.33640847899019716,0.0021442763530540106,0.03067494083195925,0.06666415312886238,0.38383495581150057,0.04198712962027639,0.1393318534642458,-0.035989212296903134,0.33640847899019716,0.34184782619122417,True,True,True,True,0.1393318534642458,0.0,0.0,0.035989212296903134,0.33640847899019716,0.0,0.34184782619122417,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.1393318534642458,-0.035989212296903134,0.33640847899019716,0.34184782619122417,True,True,11,o,"ctx=(T,T)",-0.3130590903068083,-0.03074835884614526,-2.196754232315707,-1.7433395315219835,-0.1091866656032626,-1.4269378011691758,-0.5233216469876146,-3.090642943526784,-0.7933931288082491,-1.5848395701318974,-2.155340206743847,-0.645598417145782,361
sobol,362,0.020419282838702202,0.0027351758908480406,0.3591758608818054,0.0001356624416075647,0.030317507684230804,0.5491669178009033,0.0028669280000030994,0.0013422778574749827,0.38859084248542786,0.6134236454963684,0.00016101762594189495,0.07759946584701538,0.13901463927328586,0.13215929134190083,0.0008626032781467075,0.0017645196795929223,0.1431364103779197,0.19813657919317484,0.0019515792365418748,0.03567469655349851,0.006855347931385036,-0.05500016881525516,0.0,-0.03567469655349851,True,True,False,True,0.006855347931385036,0.0,0.0,0.05500016881525516,0.0,-0.0,0.0,0.03567469655349851,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.006855347931385036,-0.05500016881525516,0.0,-0.03567469655349851,True,True,11,o,"ctx=(T,T)",-1.6899595151709352,-2.5630147402744208,-0.4446928586364249,-3.867540370912821,-1.5183065036822982,-0.26029563285054075,-2.5425832137831965,-2.8721575739751772,-0.41050743818015767,-0.2122394873840653,-3.7931265809227126,-1.1101412681811431,362
sobol,363,0.0012378133833408356,0.03704608231782913,0.0007144254632294178,0.3957439363002777,0.0008356772013939917,0.006423816550523043,0.05338800698518753,0.06452076882123947,0.00023429056454915553,0.006799912545830011,0.3545105755329132,0.0008621552842669189,0.006784439380280674,0.006230157159268856,0.17045782719552516,0.15342204891145228,0.06154578310251236,0.07178659627214073,0.21700435388833283,0.2009469305872917,0.0,-0.010240813169628375,0.017035778284072878,0.016057423301041124,False,True,True,True,0.0,-0.0,0.0,0.010240813169628375,0.017035778284072878,0.0,0.016057423301041124,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.010240813169628375,0.017035778284072878,0.016057423301041124,True,True,11,o,"ctx=(T,T)",-2.9073448259899064,-1.431257712589102,-3.1460430749160477,-0.4025857307966344,-3.0779614459168814,-2.192206870007263,-1.2725562913820447,-1.1903004662546735,-3.6302452011458812,-2.167496672750776,-0.45037080469225305,-3.0644145056061474,363
sobol,364,0.011231769807636738,0.006669475231319666,0.001982080517336726,1.9835946559906006,0.0001253960217582062,0.000293933495413512,0.01410067081451416,0.010924051515758038,1.7320395708084106,0.05154992640018463,0.000462715164758265,0.00024118812871165574,0.02526420170813799,0.022449988894164562,0.782933868855238,0.7693282595872879,0.0182539478354156,0.07462523631751537,0.8263299731612206,0.819200691640377,0.02526420170813799,-0.07462523631751537,0.01360560926795007,0.007129281520843578,True,True,True,True,0.02526420170813799,0.0,0.0,0.07462523631751537,0.01360560926795007,0.0,0.007129281520843578,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.02526420170813799,-0.07462523631751537,0.01360560926795007,0.007129281520843578,True,True,11,o,"ctx=(T,T)",-1.9495518058817893,-2.1759083359646962,-2.702878707305447,0.29745292958634406,-3.9017162414627578,-3.531750920751559,-1.8507602260600817,-1.9616162604769498,0.23855780984496752,-1.2877719504389806,-3.334686266951561,-3.617644071995813,364
sobol,365,0.09971466660499573,0.05257406458258629,0.07902854681015015,0.000597554724663496,0.04983098804950714,0.08652301132678986,0.021660789847373962,0.043943267315626144,0.0011856213677674532,0.0005715592415072024,1.4997230768203735,0.023770121857523918,0.022502120794728398,0.02949205566290766,0.018580189500935377,0.0024008606954012066,0.006125046325847506,0.10609882784262299,0.06913629971072077,0.05125457219965756,-0.02949205566290766,-0.10609882784262299,0.0,0.017881727511063213,True,True,False,True,0.0,0.02949205566290766,0.0,0.10609882784262299,0.0,-0.0,0.017881727511063213,0.0,FB -> FB,unresponsive -> FF,FB -> FB,unresponsive -> FF,-0.02949205566290766,-0.10609882784262299,0.0,0.017881727511063213,True,True,11,o,"ctx=(T,T)",-1.0012409584671367,-1.2792284457026983,-1.1022160038653483,-3.2236223154324413,-1.3025005015466908,-1.0628683738856328,-1.664325711140899,-1.3571076550988692,-2.926053982256218,-3.2429387487747743,0.17601107418122142,-1.623968591855557,365
sobol,366,0.5899214148521423,0.0002551346842665225,0.0002227543736808002,0.08892262727022171,0.37427181005477905,0.833692193031311,0.00021126099454704672,0.7998682856559753,0.0026354386936873198,0.0013742162846028805,0.03731624782085419,0.7541754841804504,0.18128913159668444,0.0003394646359156468,0.0010487665157415905,0.020350866087479515,0.03874476790195331,0.05371646131761372,0.0003222510848136153,0.060189571741968394,0.18128913159668444,-0.01497169341566041,0.0,-0.060189571741968394,True,True,False,True,0.18128913159668444,0.0,0.0,0.01497169341566041,0.0,-0.0,0.0,0.060189571741968394,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.18128913159668444,-0.01497169341566041,0.0,-0.060189571741968394,True,True,11,o,"ctx=(T,T)",-0.22920583813614612,-3.593230497244262,-3.6521737600327735,-1.050987714302965,-0.426812882473345,-0.0789942653607046,-3.675180680026255,-0.09698152241097355,-2.579147082011338,-2.8619449093307914,-1.4281020313945012,-0.12252758921785431,366
sobol,367,0.00047043271479196846,0.3838624060153961,1.3577927350997925,0.013333647511899471,0.00822160392999649,0.003572065383195877,0.7823238968849182,0.00016107270494103432,0.03471190482378006,0.31069472432136536,0.001500390120781958,0.012785124592483044,0.5309481677412987,0.5214667719006538,0.13629732088372112,0.017954956693574785,0.2700192482024431,0.3737642506062984,0.042358924813568594,0.023594474367797373,0.00948139584064489,-0.10374500240385531,0.13629732088372112,0.042358924813568594,True,True,True,True,0.00948139584064489,0.0,0.0,0.10374500240385531,0.13629732088372112,0.0,0.042358924813568594,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.00948139584064489,-0.10374500240385531,0.13629732088372112,0.042358924813568594,True,True,11,o,"ctx=(T,T)",-3.3275024842116876,-0.4158244189050868,0.13283348064231063,-1.875051030060945,-2.0850434488838325,-2.447080600371033,-0.10661340358147685,-3.7929780480216313,-1.4595215536648491,-0.5076661211176415,-2.823795804094766,-1.8932950353682505,367
sobol,368,0.00043790973722934723,0.00022401160094887018,0.004709135740995407,0.2380075454711914,0.017034072428941727,0.05225314944982529,0.04052045941352844,0.7275257110595703,0.12252114713191986,0.003474406898021698,0.0016518118791282177,0.00010086761903949082,0.00496590870525688,0.004798086856026202,0.09138612273335457,0.09063426372036337,0.07322656606137752,0.07685646142065525,0.14281811543554068,0.14194121938198806,0.0,-0.0036298953592777267,0.000751859012991199,0.0008768960535526227,False,True,True,True,0.0,-0.0,0.0,0.0036298953592777267,0.000751859012991199,0.0,0.0008768960535526227,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.0036298953592777267,0.000751859012991199,0.0008768960535526227,True,True,11,o,"ctx=(T,T)",-3.3586153978588937,-3.64972949015861,-2.3270587908238682,-0.6234092744369455,-1.7686815104647595,-1.2818875282320468,-1.3923256393327532,-0.13815165392420714,-0.9117889456662274,-2.4591193214049265,-2.7820394149506664,-3.9962482304874554,368
sobol,369,1.0106693506240845,0.4550032913684845,0.015800727531313896,0.00026330191758461297,0.0003667876881081611,0.00022341718431562185,0.007574358955025673,0.00010702064901124686,0.009036184288561344,0.4230048954486847,0.034980352967977524,0.04112263396382332,0.396866131529212,0.00482888833173638,0.1830960376560688,0.002187852023605956,0.07155580202490092,0.0714770450592041,0.2169563534334302,0.04160187560878694,0.396866131529212,7.875696569681345e-05,0.1830960376560688,0.17535447782464325,True,True,True,True,0.396866131529212,0.0,7.875696569681345e-05,0.0,0.1830960376560688,0.0,0.17535447782464325,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.396866131529212,7.875696569681345e-05,0.1830960376560688,0.17535447782464325,True,True,11,o,"ctx=(T,T)",0.004609095564576921,-0.3419854617648641,-1.8013229158581847,-3.5795459779870447,-3.435585250636769,-3.6508834258201004,-2.120654117159091,-3.970532419637707,-2.0440149204376947,-0.37365460649245735,-1.4561758126025814,-1.3859190759359692,369
sobol,370,0.14597660303115845,0.004179223906248808,0.000945781881455332,0.03678370639681816,0.002756464760750532,0.002525143325328827,1.4421626329421997,0.009151932783424854,0.0003328695020172745,0.13025395572185516,1.409242868423462,1.085019588470459,0.05623070180416107,0.002281264178280253,0.014905482251197099,0.0142434908663854,0.007792748218402266,0.07116728130355478,0.030612914657220245,0.06023201018199325,0.05623070180416107,-0.07116728130355478,0.0,-0.029619095524773004,True,True,False,True,0.05623070180416107,0.0,0.0,0.07116728130355478,0.0,-0.0,0.0,0.029619095524773004,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.05623070180416107,-0.07116728130355478,0.0,-0.029619095524773004,True,True,11,o,"ctx=(T,T)",-0.8357167468780873,-2.378904360456428,-3.0242090101126635,-1.434344512548008,-2.559647555265037,-2.5977139666016007,0.15901423861275218,-2.0384871782248792,-3.4777259937059224,-0.885209078607425,0.14898584571881812,0.03543757881849899,370
