transition,image_group,image_idx_original,image_idx_within_group,neuron_idx,image_type,stage,response
post,familiar,5,4,109,Occl,Pre,0.0743411150659794
post,familiar,5,4,110,Occl,Pre,0.299097333738154
post,familiar,5,4,111,Occl,Pre,0.133996574442215
post,familiar,5,4,112,Occl,Pre,0.594478680266482
post,familiar,5,4,113,Occl,Pre,0.212384572482067
post,familiar,5,4,114,Occl,Pre,0.0627350997758812
post,familiar,5,4,115,Occl,Pre,0.843167890719808
post,familiar,5,4,116,Occl,Pre,0.0345353016995902
post,familiar,5,4,117,Occl,Pre,-0.269567743723105
post,familiar,5,4,118,Occl,Pre,0.0584492812140227
post,familiar,5,4,119,Occl,Pre,-0.117624162645904
post,familiar,5,4,120,Occl,Pre,0.0622144888643577
post,familiar,5,4,121,Occl,Pre,0.111532067691186
post,familiar,5,4,122,Occl,Pre,0.106091106031163
post,familiar,5,4,123,Occl,Pre,0.277871239172235
post,familiar,5,4,124,Occl,Pre,-0.0211493283531518
post,familiar,5,4,125,Occl,Pre,-0.49144080095664
post,familiar,5,4,126,Occl,Pre,0.687064583872623
post,familiar,5,4,127,Occl,Pre,-0.141819234002744
post,familiar,5,4,128,Occl,Pre,-0.156872293203236
post,familiar,5,4,129,Occl,Pre,-0.0450458086208678
post,familiar,5,4,130,Occl,Pre,0.210055076151514
post,familiar,5,4,131,Occl,Pre,-0.140523839559498
post,familiar,5,4,132,Occl,Pre,0.35126445514334
post,familiar,5,4,133,Occl,Pre,-0.239078978565563
post,familiar,5,4,134,Occl,Pre,-0.0406739392090023
post,familiar,5,4,135,Occl,Pre,0.215762065621071
post,familiar,5,4,136,Occl,Pre,0.264979749947351
post,familiar,5,4,137,Occl,Pre,0.288630202896032
post,familiar,5,4,138,Occl,Pre,-0.200336860040129
post,familiar,5,4,139,Occl,Pre,0.235933990824537
post,familiar,5,4,140,Occl,Pre,1.06942082670745
post,familiar,5,4,141,Occl,Pre,1.09493427753093
post,familiar,5,4,142,Occl,Pre,0.00576954305295124
post,familiar,5,4,143,Occl,Pre,0.141611980471996
post,familiar,5,4,144,Occl,Pre,0.435514029457645
post,familiar,5,4,145,Occl,Pre,0.838644652638186
post,familiar,5,4,146,Occl,Pre,0.621167123612761
post,familiar,5,4,147,Occl,Pre,-0.0400635971512725
post,familiar,5,4,148,Occl,Pre,-0.14516293977945
post,familiar,5,4,149,Occl,Pre,0.239955528938571
post,familiar,5,4,150,Occl,Pre,0.12982965971244
post,familiar,5,4,151,Occl,Pre,0.510152819362856
post,familiar,5,4,152,Occl,Pre,-0.0948487523446457
post,familiar,5,4,153,Occl,Pre,-0.0563008115747498
post,familiar,5,4,154,Occl,Pre,0.106013739680968
post,familiar,5,4,155,Occl,Pre,0.0495955647835117
post,familiar,5,4,156,Occl,Pre,0.161030449150898
post,familiar,5,4,157,Occl,Pre,-0.0444642222908154
post,familiar,5,4,158,Occl,Pre,0.0141896097363489
post,familiar,5,4,159,Occl,Pre,0.0258713240350881
post,familiar,5,4,160,Occl,Pre,-0.000460589657927113
post,familiar,5,4,161,Occl,Pre,0.468113384463176
post,familiar,5,4,162,Occl,Pre,-0.0114251496142291
post,familiar,5,4,163,Occl,Pre,0.0947303925551291
post,familiar,5,4,164,Occl,Pre,0.0310134639631449
post,familiar,5,4,165,Occl,Pre,-0.0370633331620074
post,familiar,5,4,166,Occl,Pre,0.00431060233988066
post,familiar,1,1,1,Occl,Post,0.481450877241167
post,familiar,1,1,2,Occl,Post,0.147208352888704
post,familiar,1,1,3,Occl,Post,-0.0133954868137506
post,familiar,1,1,4,Occl,Post,0.289322379381518
post,familiar,1,1,5,Occl,Post,-0.0112516969028203
post,familiar,1,1,6,Occl,Post,0.219397322247837
post,familiar,1,1,7,Occl,Post,-0.477792211789177
post,familiar,1,1,8,Occl,Post,0.0871406157158625
post,familiar,1,1,9,Occl,Post,0.288609616979696
post,familiar,1,1,10,Occl,Post,-0.0794032183383635
post,familiar,1,1,11,Occl,Post,-0.403099680492573
post,familiar,1,1,12,Occl,Post,-0.0010201291849406
post,familiar,1,1,13,Occl,Post,-0.0362962529033201
post,familiar,1,1,14,Occl,Post,-0.0785707009286863
post,familiar,1,1,15,Occl,Post,0.0532724196676935
post,familiar,1,1,16,Occl,Post,0.118050918495888
post,familiar,1,1,17,Occl,Post,0.11018416488954
post,familiar,1,1,18,Occl,Post,0.0820807379409754
post,familiar,1,1,19,Occl,Post,0.702149958528299
post,familiar,1,1,20,Occl,Post,-0.0914192763854059
post,familiar,1,1,21,Occl,Post,-0.00865017926578204
post,familiar,1,1,22,Occl,Post,0.0836850807996178
post,familiar,1,1,23,Occl,Post,0.252212225511882
post,familiar,1,1,24,Occl,Post,-0.0154810948191672
post,familiar,1,1,25,Occl,Post,-0.00696221670247613
post,familiar,1,1,26,Occl,Post,-0.344799802347023
post,familiar,1,1,27,Occl,Post,0.294006230404923
post,familiar,1,1,28,Occl,Post,0.00675587821459704
post,familiar,1,1,29,Occl,Post,1.02413916775141
post,familiar,1,1,30,Occl,Post,0.0364809629049736
post,familiar,1,1,31,Occl,Post,-0.0135294694951528
post,familiar,1,1,32,Occl,Post,0.179522855869319
post,familiar,1,1,33,Occl,Post,-0.134577245060139
post,familiar,1,1,34,Occl,Post,0.00255475988223833
post,familiar,1,1,35,Occl,Post,-0.12708651048186
post,familiar,1,1,36,Occl,Post,0.102858967765818
post,familiar,1,1,37,Occl,Post,-0.223141856912781
post,familiar,1,1,38,Occl,Post,0.0946783409076705
post,familiar,1,1,39,Occl,Post,0.145230453251124
post,familiar,1,1,40,Occl,Post,0.0264805534779856
post,familiar,1,1,41,Occl,Post,-0.147784936994582
post,familiar,1,1,42,Occl,Post,0.211941351655202
post,familiar,1,1,43,Occl,Post,-0.222395506530822
post,familiar,1,1,44,Occl,Post,0.131957675802382
post,familiar,1,1,45,Occl,Post,0.277367259746626
post,familiar,1,1,46,Occl,Post,0.027765845362505
post,familiar,1,1,47,Occl,Post,0.0484477663353325
post,familiar,1,1,48,Occl,Post,0.036193961685108
post,familiar,1,1,49,Occl,Post,-0.30888018951727
post,familiar,1,1,50,Occl,Post,-0.0240823041831796
post,familiar,1,1,51,Occl,Post,0.13609686427186
post,familiar,1,1,52,Occl,Post,0.0536511824518014
post,familiar,1,1,53,Occl,Post,0.357848241049165
post,familiar,1,1,54,Occl,Post,-0.233001409340138
post,familiar,1,1,55,Occl,Post,0.0943935221331842
post,familiar,1,1,56,Occl,Post,0.143664420512985
post,familiar,1,1,57,Occl,Post,0.201194491931198
post,familiar,1,1,58,Occl,Post,-0.022588787367123
post,familiar,1,1,59,Occl,Post,0.278683182599079
post,familiar,1,1,60,Occl,Post,-0.0854061909213416
post,familiar,1,1,61,Occl,Post,0.264377189632451
post,familiar,1,1,62,Occl,Post,0.0552283733737985
post,familiar,1,1,63,Occl,Post,0.282502780979782
post,familiar,1,1,64,Occl,Post,-0.407955693302742
post,familiar,1,1,65,Occl,Post,-0.304910230231733
post,familiar,1,1,66,Occl,Post,0.132206842067515
post,familiar,1,1,67,Occl,Post,-0.225911284737024
post,familiar,1,1,68,Occl,Post,0.484755744626781
post,familiar,1,1,69,Occl,Post,-0.432415911551556
post,familiar,1,1,70,Occl,Post,0.179428631099549
post,familiar,1,1,71,Occl,Post,0.0592414823791686
post,familiar,1,1,72,Occl,Post,0.125108393116951
post,familiar,1,1,73,Occl,Post,-0.0562002560076631
post,familiar,1,1,74,Occl,Post,0.0319696986091807
post,familiar,1,1,75,Occl,Post,0.047479923919146
post,familiar,1,1,76,Occl,Post,0.0467853129281092
post,familiar,1,1,77,Occl,Post,0.0877458485198166
post,familiar,1,1,78,Occl,Post,-0.0969931778483891
post,familiar,1,1,79,Occl,Post,0.401801059744229
post,familiar,1,1,80,Occl,Post,0.221079426149191
post,familiar,1,1,81,Occl,Post,0.39075294796334
post,familiar,1,1,82,Occl,Post,0.199413969522543
post,familiar,1,1,83,Occl,Post,0.101349389384128
post,familiar,1,1,84,Occl,Post,0.270147254333667
post,familiar,1,1,85,Occl,Post,-0.0185158538080893
post,familiar,1,1,86,Occl,Post,1.05189857067696
post,familiar,1,1,87,Occl,Post,-0.0125872888588692
post,familiar,1,1,88,Occl,Post,0.0311293846079508
post,familiar,1,1,89,Occl,Post,0.0613877787577554
post,familiar,1,1,90,Occl,Post,0.293431278766866
post,familiar,1,1,91,Occl,Post,0.179019537783438
post,familiar,1,1,92,Occl,Post,0.289374946719249
post,familiar,1,1,93,Occl,Post,-0.0321358089782152
post,familiar,1,1,94,Occl,Post,0.0378573735469553
post,familiar,1,1,95,Occl,Post,0.280862930513305
post,familiar,1,1,96,Occl,Post,-0.00602726528664484
post,familiar,1,1,97,Occl,Post,0.18932535055605
post,familiar,1,1,98,Occl,Post,0.209859726634247
post,familiar,1,1,99,Occl,Post,0.0912250789114281
post,familiar,1,1,100,Occl,Post,0.0329889897229146
post,familiar,1,1,101,Occl,Post,0.177070830532914
post,familiar,1,1,102,Occl,Post,-0.075337306728224
post,familiar,1,1,103,Occl,Post,0.0530296889998385
post,familiar,1,1,104,Occl,Post,0.271373682980872
post,familiar,1,1,105,Occl,Post,0.117443611762892
post,familiar,1,1,106,Occl,Post,-0.0476890558284986
post,familiar,1,1,107,Occl,Post,-0.0733330472493617
post,familiar,1,1,108,Occl,Post,-0.0180286175143987
post,familiar,1,1,109,Occl,Post,0.102351552868317
post,familiar,1,1,110,Occl,Post,0.148095956497779
post,familiar,1,1,111,Occl,Post,0.0136692261841503
post,familiar,1,1,112,Occl,Post,0.496851850989663
post,familiar,1,1,113,Occl,Post,0.0669010581490516
post,familiar,1,1,114,Occl,Post,-0.108747345575033
post,familiar,1,1,115,Occl,Post,-0.0465977843313772
post,familiar,1,1,116,Occl,Post,0.12532283293348
post,familiar,1,1,117,Occl,Post,0.0841147653744463
post,familiar,1,1,118,Occl,Post,0.317074121266786
post,familiar,1,1,119,Occl,Post,0.0179669611124999
post,familiar,1,1,120,Occl,Post,0.206586205403055
post,familiar,1,1,121,Occl,Post,-0.155646230664873
post,familiar,1,1,122,Occl,Post,0.107272117704066
post,familiar,1,1,123,Occl,Post,-0.29579379430766
post,familiar,1,1,124,Occl,Post,-0.00194181897751973
post,familiar,1,1,125,Occl,Post,0.146509691057819
post,familiar,1,1,126,Occl,Post,-0.202414718066344
post,familiar,1,1,127,Occl,Post,-0.0510641232891643
post,familiar,1,1,128,Occl,Post,0.087862244385103
post,familiar,1,1,129,Occl,Post,0.0656074484776659
post,familiar,1,1,130,Occl,Post,0.133579199583743
post,familiar,1,1,131,Occl,Post,-0.117768056661606
post,familiar,1,1,132,Occl,Post,-0.0253947991611243
post,familiar,1,1,133,Occl,Post,0.0129354592151096
post,familiar,1,1,134,Occl,Post,-0.185092507168841
post,familiar,1,1,135,Occl,Post,0.304306067910586
post,familiar,1,1,136,Occl,Post,-0.135751939689346
post,familiar,1,1,137,Occl,Post,-0.127543417577138
post,familiar,1,1,138,Occl,Post,-0.0347501581812642
post,familiar,1,1,139,Occl,Post,0.17890279896011
post,familiar,1,1,140,Occl,Post,-0.214540172025864
post,familiar,1,1,141,Occl,Post,0.259529198416401
post,familiar,1,1,142,Occl,Post,0.290094415117204
post,familiar,1,1,143,Occl,Post,0.556654013672607
post,familiar,1,1,144,Occl,Post,0.0423155023806655
post,familiar,1,1,145,Occl,Post,-0.198114137418102
post,familiar,1,1,146,Occl,Post,1.77317098955833
post,familiar,1,1,147,Occl,Post,0.539531548857928
post,familiar,1,1,148,Occl,Post,0.379790190262888
post,familiar,1,1,149,Occl,Post,0.0159940554264205
post,familiar,1,1,150,Occl,Post,-0.0263998105362212
post,familiar,1,1,151,Occl,Post,0.873515108112974
post,familiar,1,1,152,Occl,Post,0.515693093353479
post,familiar,1,1,153,Occl,Post,0.135059052495099
post,familiar,1,1,154,Occl,Post,0.064660154634034
post,familiar,1,1,155,Occl,Post,0.0961118376592192
post,familiar,1,1,156,Occl,Post,-0.308991257866358
post,familiar,1,1,157,Occl,Post,0.178838006215453
post,familiar,1,1,158,Occl,Post,-0.205541353871732
post,familiar,1,1,159,Occl,Post,0.160064623096325
post,familiar,1,1,160,Occl,Post,-0.00749471818420772
post,familiar,1,1,161,Occl,Post,0.0305284259469131
post,familiar,1,1,162,Occl,Post,1.32188510934126
post,familiar,1,1,163,Occl,Post,0.00566566093000037
post,familiar,1,1,164,Occl,Post,0.14052298238788
post,familiar,1,1,165,Occl,Post,-0.0667113039053961
post,familiar,1,1,166,Occl,Post,0.151253151452478
post,familiar,2,2,1,Occl,Post,1.04931441836463
post,familiar,2,2,2,Occl,Post,0.192572940457112
post,familiar,2,2,3,Occl,Post,0.369348091046155
post,familiar,2,2,4,Occl,Post,0.0902564012068529
post,familiar,2,2,5,Occl,Post,0.0115573162738473
post,familiar,2,2,6,Occl,Post,0.0125373873753836
post,familiar,2,2,7,Occl,Post,0.0364222148330899
post,familiar,2,2,8,Occl,Post,-0.249041102511572
post,familiar,2,2,9,Occl,Post,0.25107550203974
post,familiar,2,2,10,Occl,Post,0.144964609743398
post,familiar,2,2,11,Occl,Post,0.0279863189043739
post,familiar,2,2,12,Occl,Post,-0.0413347406502047
post,familiar,2,2,13,Occl,Post,0.0116864273042629
post,familiar,2,2,14,Occl,Post,-0.0326291640056444
post,familiar,2,2,15,Occl,Post,0.509695168913774
post,familiar,2,2,16,Occl,Post,0.0705669182473986
post,familiar,2,2,17,Occl,Post,-0.210467284627143
post,familiar,2,2,18,Occl,Post,-0.0662598062141917
post,familiar,2,2,19,Occl,Post,0.945739658197811
post,familiar,2,2,20,Occl,Post,-0.0847855889365416
post,familiar,2,2,21,Occl,Post,0.512204480183635
post,familiar,2,2,22,Occl,Post,-0.0100838129128371
post,familiar,2,2,23,Occl,Post,0.401062134394765
post,familiar,2,2,24,Occl,Post,0.123241794289216
post,familiar,2,2,25,Occl,Post,0.00212560023944741
post,familiar,2,2,26,Occl,Post,-0.187026109255338
post,familiar,2,2,27,Occl,Post,-0.0774393683095058
post,familiar,2,2,28,Occl,Post,0.141694278676953
post,familiar,2,2,29,Occl,Post,0.562549540200511
post,familiar,2,2,30,Occl,Post,-0.0456730422572974
post,familiar,2,2,31,Occl,Post,-0.0190873493800633
post,familiar,2,2,32,Occl,Post,0.947686448975771
post,familiar,2,2,33,Occl,Post,-0.306619940820104
post,familiar,2,2,34,Occl,Post,0.211021934443414
post,familiar,2,2,35,Occl,Post,0.172985625592858
post,familiar,2,2,36,Occl,Post,0.307329102480637
post,familiar,2,2,37,Occl,Post,-0.130573230820773
post,familiar,2,2,38,Occl,Post,0.100520265437296
post,familiar,2,2,39,Occl,Post,0.210133942092005
post,familiar,2,2,40,Occl,Post,0.000798557196423466
post,familiar,2,2,41,Occl,Post,-0.0510251481289568
post,familiar,2,2,42,Occl,Post,0.1140178224783
post,familiar,2,2,43,Occl,Post,-0.505338635876136
post,familiar,2,2,44,Occl,Post,-0.0439215532843443
post,familiar,2,2,45,Occl,Post,0.398611613463944
post,familiar,2,2,46,Occl,Post,0.00121152036742719
post,familiar,2,2,47,Occl,Post,-0.0499269056013915
post,familiar,2,2,48,Occl,Post,0.0471635941044459
post,familiar,2,2,49,Occl,Post,-0.16089598476764
post,familiar,2,2,50,Occl,Post,0.194032364990636
post,familiar,2,2,51,Occl,Post,-0.0116796897934606
post,familiar,2,2,52,Occl,Post,0.930860026588822
post,familiar,2,2,53,Occl,Post,0.118017558558588
post,familiar,2,2,54,Occl,Post,-0.0557282617516664
post,familiar,2,2,55,Occl,Post,1.247038540519
post,familiar,2,2,56,Occl,Post,0.0840769996930984
post,familiar,2,2,57,Occl,Post,0.158310994568163
post,familiar,2,2,58,Occl,Post,0.00245459354561897
post,familiar,2,2,59,Occl,Post,0.124281472372142
post,familiar,2,2,60,Occl,Post,-0.116029197045954
post,familiar,2,2,61,Occl,Post,0.0292985891599099
post,familiar,2,2,62,Occl,Post,-0.306437445364248
post,familiar,2,2,63,Occl,Post,0.377333329635039
post,familiar,2,2,64,Occl,Post,-0.232826751061854
post,familiar,2,2,65,Occl,Post,-0.277558588898645
post,familiar,2,2,66,Occl,Post,0.200732672446304
post,familiar,2,2,67,Occl,Post,-0.0733846683414189
post,familiar,2,2,68,Occl,Post,0.0367714607252809
post,familiar,2,2,69,Occl,Post,-0.388380780102381
post,familiar,2,2,70,Occl,Post,0.240720081729568
post,familiar,2,2,71,Occl,Post,0.0506435989540481
post,familiar,2,2,72,Occl,Post,-0.0661799183743738
post,familiar,2,2,73,Occl,Post,-0.0659649873975537
post,familiar,2,2,74,Occl,Post,0.360920860129707
post,familiar,2,2,75,Occl,Post,0.127505026855225
post,familiar,2,2,76,Occl,Post,-0.0178252722555939
post,familiar,2,2,77,Occl,Post,0.113874674527636
post,familiar,2,2,78,Occl,Post,0.150517971809998
post,familiar,2,2,79,Occl,Post,0.218383656208286
post,familiar,2,2,80,Occl,Post,0.0142466780759445
post,familiar,2,2,81,Occl,Post,0.0687251438470133
post,familiar,2,2,82,Occl,Post,-0.0476943719686642
post,familiar,2,2,83,Occl,Post,0.548701621858795
post,familiar,2,2,84,Occl,Post,0.14234831161516
post,familiar,2,2,85,Occl,Post,-0.0299579619373055
post,familiar,2,2,86,Occl,Post,0.749990187637233
post,familiar,2,2,87,Occl,Post,0.0235222599380459
post,familiar,2,2,88,Occl,Post,0.368731702923254
post,familiar,2,2,89,Occl,Post,0.0321528866284747
post,familiar,2,2,90,Occl,Post,0.460550458727907
post,familiar,2,2,91,Occl,Post,-0.0234201202575144
post,familiar,2,2,92,Occl,Post,-0.13997198077915
post,familiar,2,2,93,Occl,Post,0.338539377734642
post,familiar,2,2,94,Occl,Post,0.0224147376444432
post,familiar,2,2,95,Occl,Post,0.767556531863723
post,familiar,2,2,96,Occl,Post,0.17935109490374
post,familiar,2,2,97,Occl,Post,0.0496320738182867
post,familiar,2,2,98,Occl,Post,0.261365303385717
post,familiar,2,2,99,Occl,Post,0.196209839009401
post,familiar,2,2,100,Occl,Post,0.155741234059833
post,familiar,2,2,101,Occl,Post,0.41421976326773
post,familiar,2,2,102,Occl,Post,-0.0735223021310562
post,familiar,2,2,103,Occl,Post,-0.00521051716916369
post,familiar,2,2,104,Occl,Post,0.00123117835129195
post,familiar,2,2,105,Occl,Post,0.118255112080933
post,familiar,2,2,106,Occl,Post,0.206171227875999
post,familiar,2,2,107,Occl,Post,0.0385414196639415
post,familiar,2,2,108,Occl,Post,-0.236266771944825
post,familiar,2,2,109,Occl,Post,0.024440723274156
post,familiar,2,2,110,Occl,Post,0.180149827521657
post,familiar,2,2,111,Occl,Post,0.0203652770752797
post,familiar,2,2,112,Occl,Post,1.42317791572881
post,familiar,2,2,113,Occl,Post,-0.0914860655903093
post,familiar,2,2,114,Occl,Post,-0.167842468874608
post,familiar,2,2,115,Occl,Post,-0.0241271352430363
post,familiar,2,2,116,Occl,Post,0.193185896473176
post,familiar,2,2,117,Occl,Post,0.0381802202101276
post,familiar,2,2,118,Occl,Post,0.269174910706477
post,familiar,2,2,119,Occl,Post,0.202883886779945
post,familiar,2,2,120,Occl,Post,0.216999919997186
post,familiar,2,2,121,Occl,Post,0.151897306366688
post,familiar,2,2,122,Occl,Post,0.101983470378223
post,familiar,2,2,123,Occl,Post,-0.145884133751384
post,familiar,2,2,124,Occl,Post,0.037069875348118
post,familiar,2,2,125,Occl,Post,0.132934859594126
post,familiar,2,2,126,Occl,Post,0.0946338452789643
post,familiar,2,2,127,Occl,Post,-0.00377200165674976
post,familiar,2,2,128,Occl,Post,0.122439707972306
post,familiar,2,2,129,Occl,Post,0.0552124573813139
post,familiar,2,2,130,Occl,Post,0.0897388507819415
post,familiar,2,2,131,Occl,Post,-0.0329015599393854
post,familiar,2,2,132,Occl,Post,0.486266802537419
post,familiar,2,2,133,Occl,Post,0.20760316539782
post,familiar,2,2,134,Occl,Post,0.209189103407415
post,familiar,2,2,135,Occl,Post,0.265626653375383
post,familiar,2,2,136,Occl,Post,0.0138622385674718
post,familiar,2,2,137,Occl,Post,0.521904894282652
post,familiar,2,2,138,Occl,Post,0.26888404132942
post,familiar,2,2,139,Occl,Post,-0.0022291787756468
post,familiar,2,2,140,Occl,Post,-0.0865828409516886
post,familiar,2,2,141,Occl,Post,-0.218267613206434
post,familiar,2,2,142,Occl,Post,0.395769977369568
post,familiar,2,2,143,Occl,Post,0.980951049215404
post,familiar,2,2,144,Occl,Post,-0.117217316303884
post,familiar,2,2,145,Occl,Post,-0.244907521481942
post,familiar,2,2,146,Occl,Post,2.6977493842565
post,familiar,2,2,147,Occl,Post,0.181665442612477
post,familiar,2,2,148,Occl,Post,0.223902017236583
post,familiar,2,2,149,Occl,Post,0.315764127054728
post,familiar,2,2,150,Occl,Post,0.0958816699765364
post,familiar,2,2,151,Occl,Post,0.767193206435455
post,familiar,2,2,152,Occl,Post,1.01774022299169
post,familiar,2,2,153,Occl,Post,-0.0605032264966991
post,familiar,2,2,154,Occl,Post,0.110689302767683
post,familiar,2,2,155,Occl,Post,-0.306625106106548
post,familiar,2,2,156,Occl,Post,-0.19933198173645
post,familiar,2,2,157,Occl,Post,0.261811565737109
post,familiar,2,2,158,Occl,Post,0.11592329148139
post,familiar,2,2,159,Occl,Post,0.534749574157435
post,familiar,2,2,160,Occl,Post,0.0583471168225179
post,familiar,2,2,161,Occl,Post,-0.0164494986504809
post,familiar,2,2,162,Occl,Post,0.5756943728907
post,familiar,2,2,163,Occl,Post,0.0799068520730081
post,familiar,2,2,164,Occl,Post,0.0837689789702905
post,familiar,2,2,165,Occl,Post,0.0490065510375718
post,familiar,2,2,166,Occl,Post,0.0535770016989828
post,familiar,4,3,1,Occl,Post,1.51689914518981
post,familiar,4,3,2,Occl,Post,0.871290222326714
post,familiar,4,3,3,Occl,Post,0.220767867065023
post,familiar,4,3,4,Occl,Post,0.146984631978508
post,familiar,4,3,5,Occl,Post,-0.0139753778652559
post,familiar,4,3,6,Occl,Post,-0.0311778941538452
post,familiar,4,3,7,Occl,Post,0.0455843787329826
post,familiar,4,3,8,Occl,Post,0.0369170707721668
post,familiar,4,3,9,Occl,Post,0.335593889508388
post,familiar,4,3,10,Occl,Post,0.0187592024872935
post,familiar,4,3,11,Occl,Post,0.029291118675045
post,familiar,4,3,12,Occl,Post,0.119983594681846
post,familiar,4,3,13,Occl,Post,-0.0231384859630644
post,familiar,4,3,14,Occl,Post,-0.0715961352279047
post,familiar,4,3,15,Occl,Post,0.0223200883079304
post,familiar,4,3,16,Occl,Post,0.0642914421028027
post,familiar,4,3,17,Occl,Post,-0.0505972585266314
post,familiar,4,3,18,Occl,Post,0.793206934167657
post,familiar,4,3,19,Occl,Post,1.09139706955328
post,familiar,4,3,20,Occl,Post,-0.0398823330997265
post,familiar,4,3,21,Occl,Post,0.0642014481926548
post,familiar,4,3,22,Occl,Post,0.080737834010572
post,familiar,4,3,23,Occl,Post,0.115457873438896
post,familiar,4,3,24,Occl,Post,0.0741403328417297
post,familiar,4,3,25,Occl,Post,0.0043182704545105
post,familiar,4,3,26,Occl,Post,-0.297465358594171
post,familiar,4,3,27,Occl,Post,0.243359971766586
post,familiar,4,3,28,Occl,Post,0.0897736043731244
post,familiar,4,3,29,Occl,Post,0.834998505625425
post,familiar,4,3,30,Occl,Post,0.0235093393622283
post,familiar,4,3,31,Occl,Post,0.275119884353248
post,familiar,4,3,32,Occl,Post,0.0644878896573912
post,familiar,4,3,33,Occl,Post,-0.0133351709068538
post,familiar,4,3,34,Occl,Post,-0.202217097116995
post,familiar,4,3,35,Occl,Post,-0.331150738321908
post,familiar,4,3,36,Occl,Post,0.90071068484596
post,familiar,4,3,37,Occl,Post,-0.0193997975701671
post,familiar,4,3,38,Occl,Post,0.016710744611147
post,familiar,4,3,39,Occl,Post,0.162210498259337
post,familiar,4,3,40,Occl,Post,0.0690840606924309
post,familiar,4,3,41,Occl,Post,0.0552177962939557
post,familiar,4,3,42,Occl,Post,-0.0408519999313942
post,familiar,4,3,43,Occl,Post,-0.619647093679992
post,familiar,4,3,44,Occl,Post,0.0220439577387608
post,familiar,4,3,45,Occl,Post,0.524289810757718
post,familiar,4,3,46,Occl,Post,0.00711064961747085
post,familiar,4,3,47,Occl,Post,0.0452627214115033
post,familiar,4,3,48,Occl,Post,-0.172935465363428
post,familiar,4,3,49,Occl,Post,-0.105825952015153
post,familiar,4,3,50,Occl,Post,0.199259968194104
post,familiar,4,3,51,Occl,Post,-0.0420303116408726
post,familiar,4,3,52,Occl,Post,0.0512428320377283
post,familiar,4,3,53,Occl,Post,0.644849385356235
post,familiar,4,3,54,Occl,Post,0.0726817160119441
post,familiar,4,3,55,Occl,Post,0.678128014336678
post,familiar,4,3,56,Occl,Post,0.142351315104149
post,familiar,4,3,57,Occl,Post,0.0288864937148798
post,familiar,4,3,58,Occl,Post,0.0978497837107436
post,familiar,4,3,59,Occl,Post,0.356425579274325
post,familiar,4,3,60,Occl,Post,0.0392593212416273
post,familiar,4,3,61,Occl,Post,0.149219837907879
post,familiar,4,3,62,Occl,Post,-0.0640793987636707
post,familiar,4,3,63,Occl,Post,0.215855743810085
post,familiar,4,3,64,Occl,Post,-0.418098359713059
post,familiar,4,3,65,Occl,Post,0.0714115825415321
post,familiar,4,3,66,Occl,Post,0.109119534438259
post,familiar,4,3,67,Occl,Post,-0.134759110457079
post,familiar,4,3,68,Occl,Post,-0.257599929403222
post,familiar,4,3,69,Occl,Post,-0.450752591412711
post,familiar,4,3,70,Occl,Post,0.515100553606165
post,familiar,4,3,71,Occl,Post,0.170667270701577
post,familiar,4,3,72,Occl,Post,0.0055955470153619
post,familiar,4,3,73,Occl,Post,0.0270151709285799
post,familiar,4,3,74,Occl,Post,0.115214564370063
post,familiar,4,3,75,Occl,Post,-0.225594389989951
post,familiar,4,3,76,Occl,Post,-0.00756964911022385
post,familiar,4,3,77,Occl,Post,0.293870252808656
post,familiar,4,3,78,Occl,Post,-0.357743534472073
post,familiar,4,3,79,Occl,Post,0.226171377115715
post,familiar,4,3,80,Occl,Post,0.41784687723012
post,familiar,4,3,81,Occl,Post,0.150878610829622
post,familiar,4,3,82,Occl,Post,0.228724240348925
post,familiar,4,3,83,Occl,Post,0.572564406702366
post,familiar,4,3,84,Occl,Post,0.302853295325902
post,familiar,4,3,85,Occl,Post,-0.015280930228901
post,familiar,4,3,86,Occl,Post,1.26686751833226
post,familiar,4,3,87,Occl,Post,0.0992647228356603
post,familiar,4,3,88,Occl,Post,0.19826265814747
post,familiar,4,3,89,Occl,Post,-0.00177020429393351
post,familiar,4,3,90,Occl,Post,0.242290885947863
post,familiar,4,3,91,Occl,Post,0.08058412359355
post,familiar,4,3,92,Occl,Post,0.453835051831524
post,familiar,4,3,93,Occl,Post,0.136779798910846
post,familiar,4,3,94,Occl,Post,0.103324245411473
post,familiar,4,3,95,Occl,Post,0.346133773451138
post,familiar,4,3,96,Occl,Post,0.0299314212350446
post,familiar,4,3,97,Occl,Post,0.0263508082998581
post,familiar,4,3,98,Occl,Post,0.0410504925345943
post,familiar,4,3,99,Occl,Post,-0.0770214658230503
post,familiar,4,3,100,Occl,Post,0.0834065531895169
post,familiar,4,3,101,Occl,Post,0.192449211343393
post,familiar,4,3,102,Occl,Post,-0.0895741674068476
post,familiar,4,3,103,Occl,Post,0.125395276987689
post,familiar,4,3,104,Occl,Post,0.293287779541182
post,familiar,4,3,105,Occl,Post,-0.0321110113977153
post,familiar,4,3,106,Occl,Post,-0.0198644754580521
post,familiar,4,3,107,Occl,Post,-0.115684579929999
post,familiar,4,3,108,Occl,Post,-0.12326600839678
post,familiar,4,3,109,Occl,Post,-0.196329743910114
post,familiar,4,3,110,Occl,Post,0.0886295466854601
post,familiar,4,3,111,Occl,Post,-0.174588301563471
