candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,target,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel,transition_bonus
558,0.0023456159979104996,0.0035519397351890802,0.0016438296297565103,0.38373157382011414,0.5991355776786804,0.566683292388916,0.00014782279322389513,0.000653231400065124,0.0004559023345791502,0.001745121178100817,0.0009398965903528733,0.06105828578583896,0.00032299454742314995,0.02993475872790441,0.0036628085115808064,0.08134625680977478,unresponsive -> FB,FB -> FB,FB_FB,1.151118116552243,0.799286961555481,1,-0.018320120093994776,0.09240454259561373,2.963376900064758
589,0.00046948096132837236,0.019003072753548622,0.11805061995983124,0.23063798248767853,0.0004308655043132603,0.11524035036563873,1.8340158462524414,0.0353904590010643,0.018334156305354555,0.01938598389533581,0.02563031343743205,0.03798457015946042,0.013570113449532073,0.04749455193232279,0.039000243649934416,0.05497056816820987,unresponsive -> FB,FB -> FB,FB_FB,1.1843137129122625,0.7747239470481873,1,0.0168805358276586,0.02832458124030382,1.8082046827184965
571,0.0006610855343751609,0.46170708537101746,0.0015893613453954458,0.4239990711212158,0.0003632109728641808,1.7072685956954956,0.0007399613969027996,0.2066306173801422,0.0012591526938194875,0.0018423526773403865,0.0031780253557371907,0.06344648706144654,0.0019459607126918854,0.02526291427493561,0.00443092382629402,0.08124601613963023,unresponsive -> FB,FB -> FB,FB_FB,1.1952288510583458,0.8388243913650513,1,-0.022894733047724006,0.09469250320107676,2.8719108061341103
12,0.0020048816222697496,0.002132667927071452,0.0018665576353669167,0.4538494944572449,0.4709908664226532,0.7174333333969116,0.0002583672176115215,0.0007228709291666746,0.0004913724073048797,0.0022671398081001827,0.0013112026132148457,0.07271683415747247,0.0003951615816731646,0.030054684184142387,0.0033400908039766366,0.09298870954080485,unresponsive -> FB,FB -> FB,FB_FB,1.2717067215853604,0.9677614569664001,1,-0.017678176007757434,0.11570554369827732,3.921094707620795
586,0.0021292881574481726,0.0046954695135355,0.5302040576934814,0.348528653383255,0.01826624386012554,0.5830926299095154,0.011829865165054798,0.0035465541295707226,0.07719469812000171,0.08581106737838126,0.0035421082124230453,0.05730959294596687,0.021401866551605052,0.11182434383081272,0.0028431308855942916,0.07321576429530978,FB -> FB,FB -> FB,FB_FB,1.291451719927136,1.6433838605880737,0,0.09544071308919228,0.08052535724127664,7.038642813218756
553,0.000280532258329913,0.005284641869366169,0.03808557242155075,0.19671232998371124,0.0007888936088420451,0.0770484134554863,0.5861095786094666,0.02698381431400776,0.006726466993859504,0.0071963670052355155,0.022953406344458926,0.032297896197997035,0.013892648652836214,0.03787786664906889,0.0404404947621515,0.053015099931508304,unresponsive -> FB,FB -> FB,FB_FB,1.3026483533438296,0.832541823387146,1,-0.004925766345695595,0.019872501367353836,0.5978694008663296
597,0.0004991915193386376,0.0057356650941073895,0.09801966696977615,0.32038605213165283,0.00035000889329239726,0.141640767455101,1.623292326927185,0.024732565507292747,0.015275447670137509,0.016505004875943995,0.03464654083363712,0.052833429636666554,0.013788510755694006,0.045408627012511714,0.04847472756810021,0.06977714566746726,unresponsive -> FB,FB -> FB,FB_FB,1.393302356346976,0.9961082339286804,1,0.011913631888455706,0.039489306902396486,2.0561175516340877
593,0.00023537734523415565,0.008847279474139214,0.048144981265068054,0.2364584356546402,0.0007398318266496062,0.06355185806751251,1.3459614515304565,0.014710848219692707,0.008685713438899257,0.008941841081832536,0.0320482053764863,0.038951509198523124,0.013617809461720753,0.03876034787972458,0.047978173673618583,0.05822530125733465,unresponsive -> FB,FB -> FB,FB_FB,1.4224638199724722,0.9521690607070923,1,-0.002297811038442888,0.01715043140575289,0.5941048146924001
595,0.03444022685289383,0.0007598418742418289,0.000117165305709932,0.1758449673652649,0.23597773909568787,0.018335562199354172,0.003860683413222432,0.014999075792729855,0.0022251950154895893,0.002268944734532852,0.022674221465422306,0.028355656587518752,0.0018305000368854963,0.03287531076930463,0.04508680544095114,0.05048386114940513,unresponsive -> FB,FB -> FB,FB_FB,1.422983454403584,0.9107773900032043,1,-0.014855744496162518,0.008752712295972746,-0.2441212880075909
575,0.022775255143642426,0.0010860827751457691,0.00014192474191077054,0.21305708587169647,0.586294412612915,0.01128673180937767,0.005053472705185413,0.02270864136517048,0.0015928424312733115,0.0017171392333693801,0.023552551164175383,0.033763769155484624,0.0008868387909387821,0.03180075633281376,0.04642758617119398,0.055136577860685064,unresponsive -> FB,FB -> FB,FB_FB,1.428259079862619,0.9302403926849365,1,-0.016482104433816862,0.017472760844975704,0.0396262564463537
258,0.019301874563097954,0.0007801541942171752,0.00010926528193522245,0.1936013549566269,0.31142371892929077,0.01933511160314083,0.003952451981604099,0.014705974608659744,0.0020741069754876664,0.002202717402542476,0.024110849635326302,0.031137121058418416,0.001499527847772697,0.032673263532342386,0.04665342333028093,0.05310505813104101,unresponsive -> FB,FB -> FB,FB_FB,1.4353288600948872,0.9302583336830139,1,-0.015124019065115141,0.012588755859178496,-0.10141052823746582
598,0.0525454543530941,0.0005160332657396793,0.00018765391723718494,0.22787529230117798,0.3672449290752411,0.030606210231781006,0.0030041125137358904,0.03228927031159401,0.0020232631140970625,0.0022763798566302284,0.02715953637380153,0.03669055298378225,0.0014868426780594746,0.03253314599278383,0.04977403388475068,0.058506057586055246,unresponsive -> FB,FB -> FB,FB_FB,1.4727510087308473,0.9788961410522461,1,-0.015190474150585949,0.01826304031128529,0.12290264642797366
590,0.025133036077022552,0.0007937024347484112,9.999999747378752e-05,0.23551493883132935,0.47435465455055237,0.02242559753358364,0.006761504337191582,0.015660220757126808,0.0018539254444476683,0.002083616181334946,0.027664839159115218,0.0377270298457006,0.0012240001597092487,0.032212283893022685,0.05041593365604058,0.059319177496945485,unresponsive -> FB,FB -> FB,FB_FB,1.4851682048960355,0.9916908740997314,1,-0.01570409992564237,0.01896543452749029,0.1304533840739168
579,0.00014470104360952973,0.00015397051174659282,0.8222265839576721,0.25330832600593567,2.0,2.0,1.3460901975631714,2.0,0.0004444762071216246,0.03743866435543168,0.0008163999025782686,0.01490576208670973,2.2712581278838683e-06,0.04843351996387355,3.094758956478927e-06,0.01975245340145193,FB -> FB,unresponsive -> unresponsive,FB_FB,1.4975566325025285,0.5386174321174622,2,0.03587218431930523,-0.015341784511838343,0.8212159922986754
