method,sample_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,W_pv_00,W_pv_01,W_pv_10,W_pv_11,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,familiar_transition_label,novel_transition_label,familiar_transition_point_x,familiar_transition_point_y,novel_transition_point_x,novel_transition_point_y,receives_context_familiar,receives_context_novel,context_mode,context_marker,context_label,log10_w_ff_0,log10_w_ff_1,log10_w_fb_0,log10_w_fb_1,log10_w_lat_0,log10_w_lat_1,log10_w_pv_lat_0,log10_w_pv_lat_1,log10_W_pv_00,log10_W_pv_01,log10_W_pv_10,log10_W_pv_11,weight_point_idx,ff_fb_transition_subclass,ff_fb_initial_subclass,familiar_local_purity,familiar_stable_core,familiar_raw_component_id,familiar_raw_component_size,familiar_basin_id,familiar_basin_size,novel_local_purity,novel_stable_core,novel_raw_component_id,novel_raw_component_size,novel_basin_id,novel_basin_size
sobol,559,0.0005518303369171,0.1315894871950149,0.0003225622931495,0.000134883885039,0.0076131541281938,0.0201306939125061,0.0708039328455925,1.0303691625595093,0.0018463074229657,0.0037684028502553,0.0002457967493683,0.006509106606245,0.0031178308892995,0.0023240890062879,0.0504958119448274,0.0019963409210322,0.0746617273427546,0.0749289480186998,0.1013402121886611,0.0510817223545163,0.0,-0.0002672206759452,0.0504958119448274,0.0502584898341447,False,True,True,True,0.0,-0.0,0.0,0.0002672206759452,0.0504958119448274,0.0,0.0502584898341447,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.0002672206759452,0.0504958119448274,0.0502584898341447,True,True,11,o,"ctx=(T,T)",-3.2581944278264325,-0.8807788055212015,-3.4913864020871817,-3.870039933624524,-2.11843537783226,-1.6961412545610113,-1.1499426185008832,0.0129928524122347,-2.7336959842517747,-2.4238426763963994,-3.609423864902537,-2.1864786155183693,559,FF_FB_narrow_novel,FF_FB_narrow_novel,0.625,False,0,411,,0,0.5,False,0,425,,0
sobol,560,0.0003733163757715,0.0104349600151181,0.0193998515605926,0.0949978604912757,0.0398559086024761,0.0090724742040038,0.3813921809196472,0.000132805595058,0.0064346948638558,0.2450549006462097,0.0002657221339177,0.0002404025144642,0.0080259639713913,0.0078535579396411,0.0370763640571385,0.0360864565558731,0.082548822119832,0.083003871358931,0.0861532915346324,0.0861641375944018,0.0,-0.000455049239099,0.0009899075012654,-1.084605976939268e-05,False,True,True,True,0.0,-0.0,0.0,0.000455049239099,0.0009899075012654,0.0,0.0,1.084605976939268e-05,unresponsive -> FB,FF -> FB,unresponsive -> FB,FF -> FB,0.0,-0.000455049239099,0.0009899075012654,-1.084605976939268e-05,True,True,11,o,"ctx=(T,T)",-3.4279229590390607,-1.9815092107333456,-1.7122015930935957,-1.022286175630059,-1.3995072857300344,-2.0422742579661746,-0.4186282148512605,-3.876783627892427,-2.1914720427122973,-0.6107366079755702,-3.575572268555584,-3.6190609941891583,560,other,FF_FB_narrow_novel,0.375,False,0,411,,0,0.041666666666666664,False,0,46,,0
sobol,561,0.8699640035629272,0.1110820919275283,0.0058983429335057,0.004222251009196,0.0011719823814928,0.1784790158271789,0.0003692052850965,0.658501148223877,0.066469557583332,0.001491384813562,0.2148769348859787,0.0233920682221651,0.3156032451540231,0.001818237367901,0.0400854249000549,0.0023192661294324,0.0443301444202661,0.0626800475493073,0.0841163600198924,0.0383382168468087,0.3156032451540231,-0.0183499031290412,0.0400854249000549,0.0457781431730836,True,True,True,True,0.3156032451540231,0.0,0.0,0.0183499031290412,0.0400854249000549,0.0,0.0457781431730836,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.3156032451540231,-0.0183499031290412,0.0400854249000549,0.0457781431730836,True,True,11,o,"ctx=(T,T)",-0.0604987167807013,-0.954355950095462,-2.229269980885684,-2.374455951826953,-2.9310789170533775,-0.7484128375135725,-3.4327320907668306,-0.1814434634252665,-1.1773772118495545,-2.826410283546418,-0.6678101996288223,-1.630931378115417,561,FF_FB_broad,FF_FB_broad,0.5833333333333334,False,0,441,,0,0.5833333333333334,False,0,425,,0
sobol,562,0.1256536841392517,0.0001621961564524,0.333210676908493,0.6134839057922363,0.0018725319532677,0.017993414774537,0.1311749070882797,0.0334931500256061,0.1924758106470108,0.0005362046067602,0.0659603923559188,0.7498748302459717,0.179396619297564,0.128228242687881,0.2289314182400703,0.2329637069329619,0.1736791495755315,0.1926948142275214,0.2565302761346101,0.2736644943505525,0.051168376609683,-0.0190156646519899,-0.0040322886928916,-0.0171342182159424,True,True,True,True,0.051168376609683,0.0,0.0,0.0190156646519899,0.0,0.0040322886928916,0.0,0.0171342182159424,FF -> FB,FB -> FB,FF -> FB,FB -> FB,0.051168376609683,-0.0190156646519899,-0.0040322886928916,-0.0171342182159424,True,True,11,o,"ctx=(T,T)",-0.9008247734630368,-3.7899594414398257,-0.4772810911543491,-0.212196826119218,-2.727570762675512,-1.7448864088052771,-0.8821492347420626,-1.4750440052100682,-0.7156238425846863,-3.270669459129752,-1.1807167696814953,-0.1250112233685357,562,other,other,0.7916666666666666,True,0,441,familiar|11|FF -> FB|01,168,0.20833333333333334,False,0,92,,0
sobol,563,0.0076163187623023,0.1809247732162475,0.0006626770482398,0.0006544065545313,1.0328916311264038,0.0007251934148371,0.0020030750893056,0.00833376403898,0.0001033316439134,0.0640184506773948,0.0107232658192515,0.0126117672771215,0.0011865654784487,0.0004616430820315,0.0454915766045451,0.0006809035632577,0.0600423963759094,0.0637943927757442,0.0950705407448112,0.0398278776500374,0.0,-0.0037519963998347,0.0454915766045451,0.0552426630947738,False,True,True,True,0.0,-0.0,0.0,0.0037519963998347,0.0454915766045451,0.0,0.0552426630947738,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.0037519963998347,0.0454915766045451,0.0552426630947738,True,True,11,o,"ctx=(T,T)",-2.118254887915078,-0.7425019630766166,-3.178698070898861,-3.184152359424566,0.0140547586225673,-3.139546148196062,-2.6983027699975675,-2.07915880025739,-3.985766661321675,-1.193694840507414,-1.9696729281433512,-1.8992240518152237,563,FF_FB_narrow_novel,FF_FB_narrow_novel,0.6666666666666666,True,0,411,familiar|11|unresponsive -> FB|01,194,0.375,False,0,425,,0
sobol,564,0.0018208030378445,0.0007948623388074,0.0021261891815811,0.0002666016225703,0.5331897139549255,0.0013587508583441,0.0270355120301246,0.0782774165272712,0.8730839490890503,0.0063879638910293,0.0225227195769548,0.0035685764160007,0.0003454516750643,0.0012325968201039,0.0008589964265411,0.0010495921144029,0.0003289062094409,0.0753336176611483,0.0432905567511916,0.0458973893057554,0.0,-0.0753336176611483,0.0,-0.0026068325545638,False,True,False,True,0.0,-0.0,0.0,0.0753336176611483,0.0,-0.0,0.0,0.0026068325545638,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.0753336176611483,0.0,-0.0026068325545638,True,True,11,o,"ctx=(T,T)",-2.739737030703495,-3.099708079737356,-2.672398095945616,-3.5741372117444175,-0.2731182373821571,-2.8668601685549557,-1.5680654008339852,-1.1063635162596306,-0.058943995843929,-2.1946375474444846,-1.647379170394667,-2.447504999007343,564,other,other,0.8333333333333334,True,0,411,familiar|11|unresponsive -> FB|01,194,0.5416666666666666,False,0,314,,0
sobol,565,0.0161665882915258,1.5234440565109253,0.08478694409132,0.2349460273981094,0.0105878766626119,1.3846538066864014,0.0048176432028412,0.0016299451235681,0.0004925402463413,0.76283198595047,0.00248654326424,0.2273058146238327,0.03644108254835,0.0220430221795104,0.5591243139505386,0.0715001700501889,0.0880561280176043,0.0943053255006671,0.6022577248811721,0.1192562691457569,0.03644108254835,-0.0062491974830627,0.4876241439003497,0.4830014557354152,True,True,True,True,0.03644108254835,0.0,0.0,0.0062491974830627,0.4876241439003497,0.0,0.4830014557354152,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.03644108254835,-0.0062491974830627,0.4876241439003497,0.4830014557354152,True,True,11,o,"ctx=(T,T)",-1.79138162155907,0.1828265108102889,-1.071671017385139,-0.6290318938785939,-1.9751911264053537,0.1413412039856273,-2.317165367221667,-2.7878270170271557,-3.307558276740284,-0.1175711050458691,-2.604403979923715,-0.6433894546105076,565,FF_FB_broad,FF_FB_broad,0.5416666666666666,False,0,441,,0,0.4583333333333333,False,0,425,,0
sobol,566,0.3306259512901306,0.001245443476364,0.0002388822322245,0.0016904545482248,0.0001631621125852,0.0971181988716125,1.7451153993606567,0.001065184478648,0.0012995168799534,0.0205437745898962,0.0007065501995384,0.0789049938321113,0.1265287344977259,0.0015608154395704,0.0050656705480068,0.0023378518482204,0.0657614586055278,0.0676226988695561,0.0442213764749467,0.0457935311440378,0.1265287344977259,-0.0018612402640283,0.0,-0.0015721546690911,True,True,False,True,0.1265287344977259,0.0,0.0,0.0018612402640283,0.0,-0.0,0.0,0.0015721546690911,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.1265287344977259,-0.0018612402640283,0.0,-0.0015721546690911,True,True,11,o,"ctx=(T,T)",-0.4806630610495933,-2.904675977850671,-3.6218161513543015,-2.7719965017515262,-3.787380680174107,-1.0126993805045388,0.2418241508645148,-2.9725751705157046,-2.886218074898618,-1.6873197587446762,-3.1508569766207275,-1.1028955097804722,566,FF_FB_narrow_familiar,FF_FB_narrow_familiar,0.4583333333333333,False,0,441,,0,0.4166666666666667,False,0,314,,0
sobol,567,0.0002636254648678,0.0227804742753505,1.4563162326812744,0.0370870009064674,0.0716380923986435,0.0001201975173898,0.0001392725680489,0.4462893009185791,0.0152407651767134,0.0001250541536137,0.981898546218872,0.0008644918561913,0.5548298217952251,0.5459406481683254,0.0277894592359662,0.0268721653074026,0.0507711654454469,0.4713379023969173,0.0359711537081748,0.0444420775622129,0.0088891736268996,-0.4205667369514704,0.0009172939285635,-0.0084709238540381,True,True,True,True,0.0088891736268996,0.0,0.0,0.4205667369514704,0.0009172939285635,0.0,0.0,0.0084709238540381,FF -> FB,FF -> FB,FF -> FB,FF -> FB,0.0088891736268996,-0.4205667369514704,0.0009172939285635,-0.0084709238540381,True,True,11,o,"ctx=(T,T)",-3.5790126414322865,-1.6424372384209438,0.1632556903590318,-1.4307782850977673,-1.1448559871972797,-3.9201045023416223,-3.85613441636994,-0.3503835245592441,-1.816993228292863,-3.902901878810952,-0.0079333829803678,-3.0632390935732117,567,other,FF_FB_broad,0.625,False,0,441,,0,0.125,False,0,46,,0
sobol,568,0.0001794854615582,0.0002707100647967,0.000182201489224,0.5431109666824341,0.0004184881108812,0.0005748977418988,0.0197244901210069,0.1616877317428589,1.159281611442566,0.1203960329294204,1.880238056182861,0.0001471467257943,0.0078785762591287,0.0081944188866764,0.2120967997685074,0.2086964851617813,0.0059010753463953,0.0808024606257677,0.2572078324109316,0.2574191976040602,0.0,-0.0808024606257677,0.0034003146067261,-0.0002113651931285,False,True,True,True,0.0,-0.0,0.0,0.0808024606257677,0.0034003146067261,0.0,0.0,0.0002113651931285,unresponsive -> FB,FF -> FB,unresponsive -> FB,FF -> FB,0.0,-0.0808024606257677,0.0034003146067261,-0.0002113651931285,True,True,11,o,"ctx=(T,T)",-3.7459707238029503,-3.567495597186923,-3.739448077642026,-0.2651114276960857,-3.37831687566831,-3.2404093971859536,-1.70499421450613,-0.791322931475847,0.0641889471280249,-0.9193878229224322,0.2742128385942451,-3.8322493970729545,568,other,FF_FB_narrow_novel,0.7916666666666666,True,0,411,familiar|11|unresponsive -> FB|01,194,0.08333333333333333,False,0,46,,0
sobol,569,0.2240150421857834,0.3769689798355102,1.0281497240066528,0.0001834998111007,0.0143311796709895,0.036098439246416,0.0123221995308995,0.0033667671959847,0.0006989677785895,0.0009891847148537,0.0003646660770755,0.0287296064198017,0.4871694356501102,0.3952901455909013,0.1399765663668513,0.0119334633350372,0.4495717621594667,0.4519448150992393,0.1893992668017745,0.0387327247262001,0.0918792900592088,-0.0023730529397725,0.1399765663668513,0.1506665420755744,True,True,True,True,0.0918792900592088,0.0,0.0,0.0023730529397725,0.1399765663668513,0.0,0.1506665420755744,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.0918792900592088,-0.0023730529397725,0.1399765663668513,0.1506665420755744,True,True,11,o,"ctx=(T,T)",-0.649722818634828,-0.4236943857107595,0.0120563632731623,-3.736364378485101,-1.8437180591829323,-1.442511574862269,-1.909311763042444,-2.4727869130133735,-3.1555428441445663,-3.0047226030931435,-3.4381046348878423,-1.54167032356876,569,FF_FB_broad,FF_FB_broad,0.7083333333333334,True,0,441,familiar|11|FF -> FB|01,168,0.5416666666666666,False,0,425,,0
sobol,570,0.0323581583797931,0.0068078162148594,0.002787621691823,0.0243144799023866,1.279663324356079,0.5696906447410583,0.6803493499755859,0.0006380263948813,0.0031579406931996,0.0027377642691135,0.0012320961104705,1.5828734636306765,0.0033293274561874,0.0001916501559007,0.000115557917333,0.0015958521084976,0.04327539656125,0.0570225407332181,0.0002225806124201,0.0389327153302729,0.0,-0.0137471441719681,0.0,-0.0389327153302729,False,True,False,True,0.0,-0.0,0.0,0.0137471441719681,0.0,-0.0,0.0,0.0389327153302729,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.0137471441719681,0.0,-0.0389327153302729,True,True,11,o,"ctx=(T,T)",-1.4900162036312448,-2.1669921770641483,-2.5547661646850783,-1.6141350157498977,0.1070957230797373,-0.2443609123156475,-0.1672680258132872,-3.195161354328702,-2.5005960303942203,-2.5626039488355445,-2.9093554134224036,0.1994461983472343,570,other,other,0.625,False,0,411,,0,0.4166666666666667,False,0,314,,0
sobol,571,0.0036621002946048,0.0496696047484874,0.120095744729042,0.0041000498458743,0.0023079691454768,0.0061620511114597,0.0001914473687065,0.2673190236091614,0.0395817570388317,0.4586809575557709,0.0487462095916271,0.0044918381609022,0.0483225892279297,0.0458084333296865,0.020247967692092,0.0041625237767584,0.1175278554037213,0.1193144621551036,0.0628238447867333,0.0500560490544885,0.0025141558982431,-0.0017866067513823,0.0,0.0127677957322448,True,True,False,True,0.0025141558982431,0.0,0.0,0.0017866067513823,0.0,-0.0,0.0127677957322448,0.0,FF -> FB,unresponsive -> FF,FF -> FB,unresponsive -> FF,0.0025141558982431,-0.0017866067513823,0.0,0.0127677957322448,True,True,11,o,"ctx=(T,T)",-2.4362697657697105,-1.3039092959386167,-0.920472380385902,-2.3872108633640283,-2.636770001425634,-2.210274703725527,-3.71795059831116,-0.5729701338192099,-1.4025049313187985,-0.3384892895172787,-1.312059148528309,-2.347575899581834,571,other,FF_FB_narrow_familiar,0.625,False,0,441,,0,0.125,False,0,125,,0
sobol,572,0.0051854308694601,0.0025840054731816,0.2352435141801834,0.0096651902422308,0.0044490741565823,0.0002815295010805,0.2830031514167785,0.0002304913796251,0.007859731093049,0.0002304200170328,0.006310234311968,0.001346827019006,0.094404326621443,0.0908965902663767,0.0061783726511057,0.0063582444125786,0.1608582197278738,0.1615465618297457,0.053492142977193,0.0513840663079172,0.0035077363550662,-0.0006883421018719,0.0,0.0021080766692757,True,True,False,True,0.0035077363550662,0.0,0.0,0.0006883421018719,0.0,-0.0,0.0021080766692757,0.0,FF -> FB,unresponsive -> FF,FF -> FB,unresponsive -> FF,0.0035077363550662,-0.0006883421018719,0.0,0.0021080766692757,True,True,11,o,"ctx=(T,T)",-2.2852151512412977,-2.5877065707969025,-0.6284823415227523,-2.0147895932300512,-2.3517303554283746,-3.5504760893200253,-0.5482087283085835,-3.637345312579023,-2.104592312332439,-3.637479795607709,-2.1999545142098316,-2.8706881797152555,572,other,FF_FB_narrow_familiar,0.625,False,0,441,,0,0.4166666666666667,False,0,125,,0
sobol,573,0.0851368084549903,0.0378151051700115,0.000505442963913,0.0660347044467926,0.2230391204357147,0.0898925438523292,0.0009284727275371,1.1428660154342651,0.1035206615924835,0.0385888889431953,0.1065767630934715,0.4356105625629425,0.0206707805823534,0.001194976162631,0.0224125436265021,0.0224664602610282,0.0535186519473791,0.0713768140599131,0.0680345668084919,0.0706926504522562,0.0,-0.017858162112534,0.0,-0.0026580836437642,False,True,False,True,0.0,-0.0,0.0,0.017858162112534,0.0,-0.0,0.0,0.0026580836437642,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.017858162112534,0.0,-0.0026580836437642,True,True,11,o,"ctx=(T,T)",-1.069882634360504,-1.4223346874219875,-3.2963278447324473,-1.1802277616017005,-0.6516189562375221,-1.046276329380018,-3.032230848471399,0.0579953186119728,-0.9849729611243052,-1.4135377255173764,-0.972337474111914,-0.3609015981376012,573,other,other,0.5833333333333334,False,0,411,,0,0.4166666666666667,False,0,314,,0
sobol,574,1.7412817478179932,0.0003539155586622,0.0274788737297058,0.0004417445161379,0.1034308522939682,0.8055400848388672,0.0522650256752967,0.0168563388288021,0.4261807799339294,1.4261047840118408,0.389106810092926,0.1026914343237876,0.5533199890553951,0.0028757016053423,0.0127643469348549,0.0005334508138025,0.0244531655684113,0.0634013694133609,0.0024114828386809,0.0323731772603932,0.5533199890553951,-0.0634013694133609,0.0,-0.0323731772603932,True,True,False,True,0.5533199890553951,0.0,0.0,0.0634013694133609,0.0,-0.0,0.0,0.0323731772603932,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.5533199890553951,-0.0634013694133609,0.0,-0.0323731772603932,True,True,11,o,"ctx=(T,T)",0.2408690477530378,-3.451100344701731,-1.5610010715760152,-3.3548288331642526,-0.9853498966149888,-0.0939128435859404,-1.2817888319200583,-1.7732367475708086,-0.3704061401611302,0.1541514367684835,-0.4099311681685082,-0.988465780171519,574,FF_FB_narrow_familiar,FF_FB_narrow_familiar,0.5,False,0,441,,0,0.7916666666666666,True,0,314,novel|11|unresponsive -> FB|01,60
sobol,575,0.0007508309208787,0.9885104894638062,0.0077332137152552,1.445253610610962,0.0002362099330639,0.003714544000104,0.0026942184194922,0.0041941958479583,0.000291737524094,0.0117123434320092,0.0001513966999482,0.0004804002237506,0.0209041698910295,0.0147552208639681,0.9479348795413972,0.5480908768177033,0.067055301874876,0.0654498371779918,0.9942302664518357,0.5948284341990948,0.0,0.0016054646968841,0.3998440027236938,0.3994018322527408,False,True,True,True,0.0,-0.0,0.0016054646968841,0.0,0.3998440027236938,0.0,0.3994018322527408,0.0,unresponsive -> FF,FF -> FF,unresponsive -> FF,FF -> FF,0.0,0.0016054646968841,0.3998440027236938,0.3994018322527408,True,True,11,o,"ctx=(T,T)",-3.1244578504746117,-0.0050187178605983,-2.111639987484757,0.1599440630265395,-3.6267018434534273,-2.430094492911133,-2.5695671990603057,-2.377351294018094,-3.5350077071179222,-1.9313562016169863,-3.8198835912156737,-3.3183967989926173,575,other,FF_FB_narrow_novel,0.2916666666666667,False,0,31,,0,0.9166666666666666,True,0,425,novel|11|FF -> FF|01,165
sobol,576,0.0008229081868194,0.0002396590571152,0.0471509844064712,0.0001607815211173,0.0014825538964942,0.000112704350613,0.0057468605227768,0.0077723488211631,0.0024832570925354,1.8446640968322752,0.2882909476757049,0.0728756487369537,0.0194361638342961,0.0178089298745617,0.0027825941340997,0.0035856566862203,0.0801831652745604,0.0895394712090492,0.0404807680025696,0.0494705516286194,0.0,-0.0093563059344887,0.0,-0.0089897836260497,False,True,False,True,0.0,-0.0,0.0,0.0093563059344887,0.0,-0.0,0.0,0.0089897836260497,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.0093563059344887,0.0,-0.0089897836260497,True,True,11,o,"ctx=(T,T)",-3.0846486170137526,-3.6204061536497503,-1.3265092357403212,-3.7937638668931855,-2.8289895094142508,-3.948059318995818,-2.240569343134866,-2.109447716601997,-2.6049783154476422,0.2659172950623183,-0.5401689942271637,-1.1374175661385877,576,other,other,0.5,False,0,411,,0,0.8333333333333334,True,0,314,novel|11|unresponsive -> FB|01,60
sobol,577,1.8546946048736572,0.4959840476512909,0.013309521600604,0.5312082171440125,0.600305438041687,0.114647053182125,0.0422928966581821,0.0313882790505886,0.0269546993076801,0.0080821951851248,0.0002083318249788,0.0006868657656013,0.7065561307966709,0.003476777265605,0.3917143354415893,0.1932996511086821,0.0963767954558134,0.0621701048314571,0.4211074752360582,0.2344486590698361,0.7065561307966709,0.0342066906243562,0.1984146843329071,0.1866588161662221,True,True,True,True,0.7065561307966709,0.0,0.0342066906243562,0.0,0.1984146843329071,0.0,0.1866588161662221,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.7065561307966709,0.0342066906243562,0.1984146843329071,0.1866588161662221,True,True,11,o,"ctx=(T,T)",0.2682724086480156,-0.3045322915106686,-1.875837554589318,-0.2747352155814921,-0.2216277224432268,-0.9406371036308548,-1.3737325688237092,-1.5032324950461102,-1.5693655085670704,-2.092470665549013,-3.681244381723185,-3.1631281289590087,577,other,FF_FB_broad,0.20833333333333334,False,0,64,,0,0.6666666666666666,True,0,425,novel|11|FF -> FF|01,165
sobol,578,0.0775876194238662,0.0044656647369265,0.2175658345222473,0.003518299665302,0.0315941981971263,1.14840567111969,0.0001167556474683,0.6171205043792725,1.7013212442398071,0.0003347270831,0.0086819492280483,0.0033038663677871,0.073662912864238,0.0644014840051531,0.0009783597773057,0.0008363706349482,0.0081270981878042,0.1320439899042248,0.0313090306278318,0.0331255772989243,0.0092614288590848,-0.1320439899042248,0.0,-0.0018165466710925,True,True,False,True,0.0092614288590848,0.0,0.0,0.1320439899042248,0.0,-0.0,0.0,0.0018165466710925,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.0092614288590848,-0.1320439899042248,0.0,-0.0018165466710925,True,True,11,o,"ctx=(T,T)",-1.1102075731343544,-2.350113885019231,-0.6624093031072797,-2.453667172995505,-1.5003926617585188,0.0600953284865253,-3.932722103438203,-0.2096300235243042,0.2307863250342372,-3.475309147023659,-2.0613827582396502,-2.480977527001272,578,FF_FB_narrow_familiar,FF_FB_narrow_familiar,0.6666666666666666,True,0,441,familiar|11|FF -> FB|01,168,0.3333333333333333,False,0,314,,0
sobol,579,0.0048743369989097,0.0881991907954216,0.0004683027800638,0.0242680851370096,0.0006803078576922,0.0014239206211641,1.115577220916748,0.0001238596451003,0.0008883343543857,0.0299053266644477,0.0789750292897224,0.1801655441522598,0.0037216913942247,0.0026390711725689,0.0434806526526808,0.008975045485422,0.073108562272042,0.0735386936739087,0.0921835245527327,0.0592934005893766,0.0,-0.0004301314018666,0.0434806526526808,0.032890123963356,False,True,True,True,0.0,-0.0,0.0,0.0004301314018666,0.0434806526526808,0.0,0.032890123963356,0.0,unresponsive -> FB,FF -> FF,unresponsive -> FB,FF -> FF,0.0,-0.0004301314018666,0.0434806526526808,0.032890123963356,True,True,11,o,"ctx=(T,T)",-2.3120844481288456,-1.054535399388535,-3.3294732640355713,-1.6149644901385454,-3.167294512822068,-2.8465142204964056,0.0474996377819292,-3.907070168724943,-3.05142354217827,-1.5242514493029604,-1.102510204354596,-0.7443282622767612,579,FF_FB_narrow_novel,FF_FB_narrow_novel,0.5,False,0,411,,0,0.5416666666666666,False,0,425,,0
sobol,580,0.0040159728378057,0.0033993427641689,0.0030159440357238,0.057230744510889,0.0001108373326133,0.0007734096725471,0.0005773831508122,0.4950754642486572,0.3406940996646881,0.0039687068201601,0.0030881704296916,0.5950804948806763,0.0050110456449911,0.003280338902492,0.0238244764823466,0.0227447368782013,0.0653873521164059,0.0747999893352389,0.0706175785697996,0.0708985132686793,0.0,-0.0094126372188329,0.0,-0.0002809346988797,False,True,False,True,0.0,-0.0,0.0,0.0094126372188329,0.0,-0.0,0.0,0.0002809346988797,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,unresponsive -> FB,0.0,-0.0094126372188329,0.0,-0.0002809346988797,True,True,11,o,"ctx=(T,T)",-2.396209233221347,-2.4686050422183707,-2.5205767215561883,-1.2423706043472864,-3.9553139343988626,-3.111590400781731,-3.2385358938464277,-0.3053285966042064,-0.4676353877272692,-2.401350982496092,-2.510298739867326,-0.2254242844932583,580,other,other,0.6666666666666666,True,0,411,familiar|11|unresponsive -> FB|01,194,0.25,False,0,314,,0
sobol,581,0.0344443097710609,0.0334721580147743,0.1295419782400131,0.0095564713701605,0.0664583146572113,0.0152422962710261,0.45508474111557,0.0011873525800183,0.0001976214407477,0.3544985353946686,0.0190758947283029,0.0116621321067214,0.0635532206520438,0.0496955392062664,0.0089327636505477,0.0052063879268243,0.1216198194660246,0.1228123379237949,0.0507749283835291,0.0514574864897877,0.0138576814457774,-0.0011925184577703,0.0,-0.0006825581062585,True,True,False,True,0.0138576814457774,0.0,0.0,0.0011925184577703,0.0,-0.0,0.0,0.0006825581062585,FF -> FB,unresponsive -> FB,FF -> FB,unresponsive -> FB,0.0138576814457774,-0.0011925184577703,0.0,-0.0006825581062585,True,True,11,o,"ctx=(T,T)",-1.4628825136443906,-1.4753162869342542,-0.8875894751054885,-2.0197024369452996,-1.1774506763638664,-1.8169496010598851,-0.3419077260414098,-2.9254202997316736,-3.70416593883092,-0.4503855547582843,-1.7195150829168913,-1.933222043270388,581,FF_FB_narrow_familiar,FF_FB_narrow_familiar,0.5833333333333334,False,0,441,,0,0.4166666666666667,False,0,314,,0
sobol,582,0.2045183926820755,0.0006283540860749,0.000106120147393,1.2781902551651,0.362645149230957,0.2151960283517837,0.0012808827450498,0.0018168789101764,0.0116098532453179,0.1554032564163208,0.7359030246734619,0.0001903159572975,0.0292805323377251,0.0185473871044814,0.4818759219348431,0.4909700457602739,0.0159785147570073,0.0774317256882786,0.5285646733045578,0.5411557554453611,0.0292805323377251,-0.0774317256882786,-0.0090941238254308,-0.0125910821408032,True,True,True,True,0.0292805323377251,0.0,0.0,0.0774317256882786,0.0,0.0090941238254308,0.0,0.0125910821408032,FF -> FB,FB -> FB,FF -> FB,FB -> FB,0.0292805323377251,-0.0774317256882786,-0.0090941238254308,-0.0125910821408032,True,True,11,o,"ctx=(T,T)",-0.6892676290691475,-3.2017955564340648,-3.974202155486174,0.1065955021937943,-0.4405181273193387,-0.6671657482511005,-2.8924906247506676,-2.740674016222281,-1.935173269938552,-0.8085398849635387,-0.1331794120538478,-3.7205247961809857,582,other,other,0.20833333333333334,False,0,441,,0,0.20833333333333334,False,0,92,,0
