search_group,candidate_idx,target,backtest_success_rate,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1
standard,5,FB_FB,1.0,1e-07,1e-07,0.6,0.6,1.5,1.5,1.5,1.5
standard,2176,FB_FB,1.0,9.999999747378752e-05,9.999999747378752e-05,0.5391127467155457,0.512303352355957,2.0,1.6082322597503662,0.8528583645820618,1.30158531665802
standard,2164,FB_FB,1.0,0.00016248509928118438,0.0001190561379189603,0.5739506483078003,0.5769553780555725,1.0296992063522339,1.4456267356872559,1.6806375980377197,2.0
standard,2148,FB_FB,1.0,9.999999747378752e-05,9.999999747378752e-05,0.5117248296737671,0.6527503132820129,1.211001992225647,0.9745646119117737,2.0,2.0
standard,2144,FB_FB,1.0,0.0002423007827019319,9.999999747378752e-05,0.8934182524681091,0.8490481972694397,1.6249738931655884,2.0,1.037269949913025,2.0
standard,1084,FB_FB,1.0,0.3067622184753418,0.002464825054630637,0.6485291123390198,0.27164140343666077,1.115715742111206,1.0122685432434082,0.0005635422421619296,0.00016429527022410184
standard,2132,FB_FB,1.0,0.00012914066610392183,9.999999747378752e-05,1.3479070663452148,0.3308121860027313,1.2665125131607056,1.4476871490478516,0.7808018922805786,1.6166375875473022
standard,2110,FB_FB,1.0,0.00011258926679147407,9.999999747378752e-05,2.0,0.4290287494659424,1.7988005876541138,0.7207704782485962,2.0,1.6775658130645752
standard,1114,FB_FB,1.0,0.0025080563500523567,0.0007640633266419172,0.2229548990726471,0.4889216423034668,0.022898774594068527,0.06349606066942215,0.00011688872473314404,0.007466891780495644
standard,1417,FB_FB,1.0,0.004392619244754314,0.042910877615213394,0.9223397970199585,0.620730996131897,0.00011627176718320698,0.9844369292259216,0.00012900489673484117,0.003943197894841433
standard,422,FB_FB,1.0,0.0010303747840225697,0.0013847100781276822,0.9515564441680908,0.21683478355407715,0.019540246576070786,0.02053123712539673,0.0011736241867765784,0.00010265637683914974
standard,779,FB_FB,1.0,0.019487636163830757,0.25089430809020996,0.21569715440273285,1.5245484113693237,0.9314526915550232,0.8386484384536743,0.00839767511934042,0.00019612583855632693
standard,152,FB_FB,1.0,0.16655296087265015,0.0011918994132429361,0.30057293176651,1.2393854856491089,0.31967893242836,0.00011262425687164068,0.00217722007073462,0.18983732163906097
standard,762,FB_FB,1.0,0.003677120665088296,0.00010626239236444235,0.1605292707681656,1.2759594917297363,0.1141931563615799,0.07129010558128357,0.3400905132293701,0.08639305830001831
standard,990,FB_FB,1.0,0.00018748185539152473,0.00015751784667372704,1.5835827589035034,0.08935242146253586,0.07529344409704208,0.013047079555690289,0.0010280978167429566,0.004708484280854464
standard,1290,FB_FB,1.0,0.0019280185224488378,0.0023145657032728195,0.17602002620697021,1.5450462102890015,0.0668659582734108,0.004944352898746729,0.0036139129661023617,0.30454695224761963
standard,690,FB_FB,1.0,0.01272267010062933,0.002100446494296193,0.7343218326568604,1.900355339050293,1.2637792825698853,0.000868636358063668,0.07885909080505371,0.12598563730716705
ff_un,1,FF_un,1.0,0.5,0.5,1e-07,1e-07,0.1,0.1,0.1,0.1
ff_un,1658,FF_un,1.0,0.6337704658508301,0.5246917009353638,9.999999747378752e-05,9.999999747378752e-05,0.044150449335575104,0.05766609311103821,0.1567050665616989,0.10780797153711319
ff_un,1168,FF_un,1.0,0.2629750072956085,0.6141285300254822,1.2124449014663696,0.0021250725258141756,0.0004988748696632683,0.08157031983137131,0.0014578785048797727,0.00014872910105623305
ff_un,1264,FF_un,1.0,0.19740229845046997,0.4884105920791626,0.021428605541586876,0.0006781492847949266,0.022544071078300476,0.012574456632137299,0.00011105983139714226,0.6981662511825562
ff_un,1440,FF_un,1.0,0.45736163854599,0.6824924945831299,0.0019919623155146837,0.0753849670290947,0.019082147628068924,0.0002402966929366812,0.015192072838544846,1.5369924306869507
ff_un,456,FF_un,1.0,0.743328869342804,0.4225151836872101,0.0072165681049227715,0.9303146004676819,0.0033729998394846916,0.00021976041898597032,0.2425713688135147,0.00012356869410723448
ff_un,736,FF_un,1.0,0.5791139006614685,0.22870922088623047,0.38745757937431335,0.15883496403694153,0.0009855941170826554,0.0005251343245618045,1.0468664169311523,0.881966769695282
ff_un,1581,FF_un,1.0,0.7094244956970215,0.8044968843460083,9.999999747378752e-05,0.0001496869808761403,0.10508380830287933,0.06247932091355324,0.15535981953144073,0.059104204177856445
ff_un,680,FF_un,1.0,0.7909495234489441,0.25218310952186584,0.00350804696790874,0.0001259944256162271,0.010313952341675758,0.00012733388575725257,0.002846995135769248,0.000438797491369769
ff_un,864,FF_un,1.0,0.5022807717323303,1.1712645292282104,0.002454790286719799,1.1653587818145752,0.00010487479448784143,0.3037855327129364,0.001569933956488967,0.15740132331848145
ff_un,808,FF_un,1.0,0.9130614399909973,1.9716435670852661,0.5133287310600281,0.0017146319150924683,0.0020269243977963924,0.6681961417198181,1.9221224784851074,0.00843730941414833
ff_un,568,FF_un,1.0,1.580310344696045,1.6439008712768555,0.004518899135291576,0.08128967136144638,0.6767527461051941,0.0030439167749136686,0.0009571099071763456,0.01518251746892929
