search_group,candidate_idx,target,seed,matched_target,predicted_target,predicted_objective,predicted_rmse,predicted_gap,familiar_transition,novel_transition,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_naive,occlusion_novel_naive,full_novel_expert,occlusion_novel_expert
standard,1914,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,-0.0850276855941047,0.043282151222229004,1.1815023263101467,FF -> unresponsive,unresponsive -> unresponsive,0.8852325081825256,0.008493299596011639,0.015456600114703178,0.008430665358901024,0.24809613823890686,2.0,0.1468312293291092,1.1237475872039795,0.04493371148419101,0.0003740049163752701,0.00498113756038947,0.018310889223357663,0.002522051256528357,0.00015043883398675463,0.000967807825509226,0.009945852596138139
standard,1914,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,-0.07467100985813885,0.05848785117268562,1.1723447673022747,FF -> unresponsive,unresponsive -> unresponsive,0.8852325081825256,0.008493299596011639,0.015456600114703178,0.008430665358901024,0.24809613823890686,2.0,0.1468312293291092,1.1237475872039795,0.0453356996178627,0.0005249798511158587,0.005110590308322571,0.017980989457282704,0.0021723916164773983,0.0004373322823084891,0.0008149859979312169,0.008602888028690359
standard,1914,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,-0.08529782670520947,0.03712758421897888,1.1769212991930544,FF -> unresponsive,unresponsive -> unresponsive,0.8852325081825256,0.008493299596011639,0.015456600114703178,0.008430665358901024,0.24809613823890686,2.0,0.1468312293291092,1.1237475872039795,0.04406320976559073,7.002276676075781e-05,0.0060333649518724995,0.019261708902195095,0.0028211037286382636,0.0005176352482521906,0.0017707578119370738,0.010767691672663204
standard,1899,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,-0.02858501571390662,0.11647435277700424,1.158835389756132,FF -> unresponsive,unresponsive -> unresponsive,1.5191376209259033,0.034894876182079315,0.015679558739066124,0.008599897846579552,0.7005453109741211,2.0,0.28455492854118347,2.0,0.04775756027374882,0.0002534364602070127,0.006358928788176854,0.012928257084422513,0.004778428701683879,4.6897032707704514e-05,0.0015071131121658255,0.007521190242187004
standard,1899,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,-0.02047989400307415,0.1313013881444931,1.139187342603691,FF -> unresponsive,unresponsive -> unresponsive,1.5191376209259033,0.034894876182079315,0.015679558739066124,0.008599897846579552,0.7005453109741211,2.0,0.28455492854118347,2.0,0.04751113744569011,0.00030728742499377406,0.006545625544094946,0.012370829524297734,0.0036246020346879957,0.0002230109422271198,0.0012317571381572634,0.005625064812920755
standard,1899,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,-0.03892723761528033,0.10205523669719696,1.1625689321546815,FF -> unresponsive,unresponsive -> unresponsive,1.5191376209259033,0.034894876182079315,0.015679558739066124,0.008599897846579552,0.7005453109741211,2.0,0.28455492854118347,2.0,0.046996078485972245,5.149613573962597e-05,0.007578091335017234,0.014182092377450318,0.0043971382532618005,0.00021461926101551398,0.002686195790192869,0.00792561069902149
standard,1452,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,0.6791470969998045,0.28451231122016907,1.1822600532555954,FF -> FB,unresponsive -> unresponsive,0.4102779030799866,0.00010311523510608822,0.00040847324999049306,0.0003328018938191235,0.07452443987131119,0.11847995221614838,0.0003615373279899359,0.055865660309791565,0.0556346979981754,0.0018745322289760225,0.0052512555303110275,0.02922429754107725,0.0033863026576000264,0.0022813208837760613,0.0018918857647804543,0.020341490689315834
standard,1452,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,0.6777394505945267,0.2833837866783142,1.1825168592622504,FF -> FB,unresponsive -> unresponsive,0.4102779030799866,0.00010311523510608822,0.00040847324999049306,0.0003328018938191235,0.07452443987131119,0.11847995221614838,0.0003615373279899359,0.055865660309791565,0.05553919630474411,0.0017711198757751844,0.005742711231869179,0.029963838125695474,0.0034240436041727664,0.001961091553675942,0.0023441622251993977,0.019329146532982122
standard,1452,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,0.6904193301743362,0.29380109906196594,1.1790813905885442,FF -> FB,unresponsive -> unresponsive,0.4102779030799866,0.00010311523510608822,0.00040847324999049306,0.0003328018938191235,0.07452443987131119,0.11847995221614838,0.0003615373279899359,0.055865660309791565,0.055665273539489135,0.001703927219932666,0.006034807705145795,0.03055555077153258,0.003421921728295274,0.0017147477585240268,0.002780099288793281,0.019996916595846414
standard,583,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,0.20497699312109036,0.3130486309528351,1.2010181706165894,FF -> unresponsive,unresponsive -> unresponsive,1.2061448097229004,0.11172222346067429,0.001899327035062015,0.02977355569601059,0.9800432920455933,0.1174006313085556,0.02261863648891449,0.04535378888249397,0.058264424925437194,0.0007969026319187833,0.005233010965457652,0.024799384438665584,0.007194949549739249,0.0027020771340175997,0.007553130338783376,0.022234272021159997
standard,583,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,0.17875967123836745,0.3021232485771179,1.2230055265594273,FF -> unresponsive,unresponsive -> unresponsive,1.2061448097229004,0.11172222346067429,0.001899327035062015,0.02977355569601059,0.9800432920455933,0.1174006313085556,0.02261863648891449,0.04535378888249397,0.059677637938875705,0.000774635255584144,0.00552167674904922,0.023880716181884053,0.005199522477050777,0.0020380713758640923,0.00826950401387876,0.018915610610565636
