search_group,candidate_idx,target,backtest_success_rate,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1
ff_un,1658,FF_un,1.0,0.6337704658508301,0.5246917009353638,9.999999747378752e-05,9.999999747378752e-05,0.044150449335575104,0.05766609311103821,0.1567050665616989,0.10780797153711319
ff_un,1168,FF_un,1.0,0.2629750072956085,0.6141285300254822,1.2124449014663696,0.0021250725258141756,0.0004988748696632683,0.08157031983137131,0.0014578785048797727,0.00014872910105623305
ff_un,1264,FF_un,1.0,0.19740229845046997,0.4884105920791626,0.021428605541586876,0.0006781492847949266,0.022544071078300476,0.012574456632137299,0.00011105983139714226,0.6981662511825562
ff_un,1440,FF_un,1.0,0.45736163854599,0.6824924945831299,0.0019919623155146837,0.0753849670290947,0.019082147628068924,0.0002402966929366812,0.015192072838544846,1.5369924306869507
ff_un,456,FF_un,1.0,0.743328869342804,0.4225151836872101,0.0072165681049227715,0.9303146004676819,0.0033729998394846916,0.00021976041898597032,0.2425713688135147,0.00012356869410723448
ff_un,736,FF_un,1.0,0.5791139006614685,0.22870922088623047,0.38745757937431335,0.15883496403694153,0.0009855941170826554,0.0005251343245618045,1.0468664169311523,0.881966769695282
ff_un,1581,FF_un,1.0,0.7094244956970215,0.8044968843460083,9.999999747378752e-05,0.0001496869808761403,0.10508380830287933,0.06247932091355324,0.15535981953144073,0.059104204177856445
ff_un,680,FF_un,1.0,0.7909495234489441,0.25218310952186584,0.00350804696790874,0.0001259944256162271,0.010313952341675758,0.00012733388575725257,0.002846995135769248,0.000438797491369769
ff_un,864,FF_un,1.0,0.5022807717323303,1.1712645292282104,0.002454790286719799,1.1653587818145752,0.00010487479448784143,0.3037855327129364,0.001569933956488967,0.15740132331848145
ff_un,808,FF_un,1.0,0.9130614399909973,1.9716435670852661,0.5133287310600281,0.0017146319150924683,0.0020269243977963924,0.6681961417198181,1.9221224784851074,0.00843730941414833
ff_un,568,FF_un,1.0,1.580310344696045,1.6439008712768555,0.004518899135291576,0.08128967136144638,0.6767527461051941,0.0030439167749136686,0.0009571099071763456,0.01518251746892929
